DateTime,Latitude_degrees_north,Longitude_degrees_east
2013-12-30 13:04:10,-60.727848,-45.022878
2013-12-30 13:08:10,-60.727931,-45.023212
2013-12-30 13:12:10,-60.727579,-45.022825
2013-12-30 13:16:10,-60.727837,-45.023006
2013-12-30 13:20:10,-60.727976,-45.023183
2013-12-30 13:24:10,-60.727772,-45.02313
2013-12-30 13:28:10,-60.727902,-45.022915
2013-12-30 13:32:10,-60.728009,-45.023148
2013-12-30 13:36:10,-60.727716,-45.023262
2013-12-30 13:40:10,-60.727932,-45.023215
2013-12-30 13:44:10,-60.728019,-45.023278
2013-12-30 13:48:10,-60.727897,-45.023004
2013-12-30 13:52:10,-60.727809,-45.02316
2013-12-30 13:56:10,-60.728161,-45.022498
2013-12-30 14:00:10,-60.728016,-45.022783
2013-12-30 14:04:10,-60.727771,-45.023033
2013-12-30 14:08:10,-60.727764,-45.02301
2013-12-30 14:12:10,-60.727856,-45.023099
2013-12-30 14:16:10,-60.727596,-45.023043
2013-12-30 14:20:10,-60.727916,-45.023309
2013-12-30 14:24:10,-60.728095,-45.023273
2013-12-30 14:28:10,-60.727873,-45.023091
2013-12-30 14:32:10,-60.727803,-45.023054
2013-12-30 14:36:10,-60.727694,-45.023154
2013-12-30 14:40:10,-60.727911,-45.023034
2013-12-30 14:44:10,-60.727939,-45.023166
2013-12-30 14:48:10,-60.727802,-45.022932
2013-12-30 14:52:10,-60.727812,-45.022994
2013-12-30 14:56:10,-60.728018,-45.023356
2013-12-30 15:37:05,-60.724481,-45.021101
2013-12-30 15:43:08,-60.721505,-45.012752
2013-12-30 15:49:10,-60.716936,-45.007218
2013-12-30 16:02:03,-60.708574,-44.988667
2013-12-30 16:10:05,-60.705985,-44.979213
2013-12-30 16:16:45,-60.703941,-44.975959
2013-12-30 16:24:59,-60.701296,-44.97634
2013-12-30 17:07:07,-60.661019,-44.941856
2013-12-30 17:13:00,-60.654553,-44.938953
2013-12-30 17:36:08,-60.630873,-44.939203
2013-12-30 17:40:07,-60.627655,-44.938723
2013-12-30 17:56:55,-60.608492,-44.937459
2013-12-30 18:39:15,-60.560359,-44.922883
2013-12-30 18:43:14,-60.560288,-44.923162
2013-12-30 18:47:14,-60.560195,-44.923266
2013-12-30 18:51:14,-60.55989,-44.923262
2013-12-30 18:55:14,-60.559682,-44.923855
2013-12-30 20:58:34,-60.432282,-44.799462
2013-12-30 21:10:30,-60.429195,-44.791135
2013-12-30 21:14:29,-60.429106,-44.790778
2013-12-30 21:18:29,-60.428815,-44.790869
2013-12-30 21:22:29,-60.4285,-44.790679
2013-12-30 21:27:35,-60.427228,-44.789962
2013-12-30 21:33:59,-60.424864,-44.787433
2013-12-30 21:46:21,-60.419192,-44.78659
2013-12-30 21:50:20,-60.418881,-44.787185
2013-12-30 21:54:20,-60.418732,-44.787147
2013-12-30 21:58:20,-60.418571,-44.787587
2013-12-30 22:02:20,-60.418487,-44.787475
2013-12-30 22:06:20,-60.418433,-44.787857
2013-12-30 22:10:20,-60.418359,-44.78911
2013-12-30 22:14:20,-60.418165,-44.788317
2013-12-30 22:18:20,-60.420242,-44.793404
2013-12-30 22:22:20,-60.417527,-44.78816
2013-12-30 22:26:20,-60.417401,-44.789136
2013-12-30 22:30:20,-60.417337,-44.789185
2013-12-30 22:34:20,-60.416881,-44.789497
2013-12-30 22:38:20,-60.41692,-44.789106
2013-12-30 22:42:20,-60.416665,-44.789791
2013-12-30 22:46:20,-60.416297,-44.790312
2013-12-30 22:50:20,-60.416017,-44.790622
2013-12-30 22:54:20,-60.415763,-44.790896
2013-12-30 22:58:20,-60.415403,-44.791337
2013-12-30 23:02:20,-60.415086,-44.79164
2013-12-30 23:06:20,-60.415034,-44.791461
2013-12-30 23:10:20,-60.41453,-44.792332
2013-12-30 23:14:20,-60.414528,-44.792765
2013-12-30 23:18:20,-60.414336,-44.792106
2013-12-30 23:22:20,-60.413792,-44.79306
2013-12-30 23:26:20,-60.413741,-44.792875
2013-12-30 23:30:20,-60.413631,-44.792587
2013-12-30 23:34:20,-60.413321,-44.79352
2013-12-30 23:38:20,-60.413116,-44.793926
2013-12-30 23:42:20,-60.412898,-44.79437
2013-12-31 00:26:29,-60.409404,-44.798048
2013-12-31 00:30:38,-60.407763,-44.798311
2013-12-31 00:34:50,-60.406024,-44.796043
2013-12-31 00:39:38,-60.404308,-44.796153
2013-12-31 00:44:49,-60.40142,-44.795603
2013-12-31 00:48:49,-60.3933,-44.783149
2013-12-31 00:52:48,-60.398314,-44.793055
2013-12-31 00:57:08,-60.396394,-44.792738
2013-12-31 01:01:18,-60.394393,-44.791652
2013-12-31 01:05:56,-60.391914,-44.790738
2013-12-31 01:09:55,-60.390395,-44.790992
2013-12-31 01:19:36,-60.385428,-44.78578
2013-12-31 01:31:52,-60.381592,-44.785943
2013-12-31 01:43:25,-60.376627,-44.781905
2013-12-31 02:10:07,-60.361561,-44.779762
2013-12-31 02:14:06,-60.361895,-44.7801
2013-12-31 02:18:06,-60.361732,-44.779408
2013-12-31 02:22:06,-60.361879,-44.779546
2013-12-31 02:26:06,-60.361496,-44.778207
2013-12-31 02:30:06,-60.361747,-44.778118
2013-12-31 02:34:06,-60.361523,-44.777205
2013-12-31 02:38:06,-60.361444,-44.776963
2013-12-31 02:42:06,-60.361602,-44.77636
2013-12-31 02:46:06,-60.361525,-44.775564
2013-12-31 02:50:06,-60.361398,-44.775485
2013-12-31 02:54:06,-60.361329,-44.77453
2013-12-31 02:58:06,-60.361437,-44.774176
2013-12-31 03:02:06,-60.361368,-44.773427
2013-12-31 03:06:06,-60.361235,-44.773093
2013-12-31 03:10:06,-60.361421,-44.774951
2013-12-31 03:14:06,-60.361231,-44.771801
2013-12-31 03:18:06,-60.361333,-44.771113
2013-12-31 03:22:06,-60.361339,-44.770223
2013-12-31 03:26:06,-60.361201,-44.769782
2013-12-31 03:30:06,-60.361159,-44.768763
2013-12-31 03:34:06,-60.360973,-44.768518
2013-12-31 03:38:06,-60.361058,-44.767658
2013-12-31 03:42:06,-60.360736,-44.766861
2013-12-31 03:46:06,-60.360605,-44.766244
2013-12-31 03:50:06,-60.360267,-44.766982
2013-12-31 04:11:07,-60.350966,-44.75251
2013-12-31 04:16:03,-60.348482,-44.75258
2013-12-31 06:52:15,-60.309667,-44.786021
2013-12-31 07:22:25,-60.309771,-44.781698
2013-12-31 07:37:09,-60.308576,-44.781703
2013-12-31 07:42:12,-60.30734,-44.781921
2013-12-31 07:47:22,-60.306819,-44.781191
2013-12-31 07:51:22,-60.304934,-44.780287
2013-12-31 07:55:39,-60.305875,-44.779628
2013-12-31 07:59:46,-60.305377,-44.77938
2013-12-31 08:04:19,-60.304916,-44.778714
2013-12-31 08:24:46,-60.301358,-44.776371
2013-12-31 08:30:15,-60.302474,-44.774903
2013-12-31 08:35:07,-60.3022,-44.77193
2013-12-31 08:40:00,-60.303106,-44.773596
2013-12-31 08:44:11,-60.303857,-44.772363
2013-12-31 08:48:16,-60.305006,-44.772103
2013-12-31 08:53:27,-60.305189,-44.774264
2013-12-31 09:36:33,-60.310525,-44.780589
2013-12-31 09:55:49,-60.312305,-44.776779
2013-12-31 09:59:49,-60.31247,-44.774155
2013-12-31 10:08:17,-60.309727,-44.771704
2013-12-31 10:13:20,-60.307833,-44.772469
2013-12-31 10:17:19,-60.307503,-44.773029
2013-12-31 10:21:19,-60.307395,-44.77257
2013-12-31 10:25:19,-60.307535,-44.772204
2013-12-31 10:29:19,-60.30733,-44.771993
2013-12-31 10:33:19,-60.307518,-44.771767
2013-12-31 10:37:19,-60.307388,-44.771658
2013-12-31 10:41:19,-60.307778,-44.771721
2013-12-31 10:45:19,-60.307709,-44.771082
2013-12-31 11:11:09,-60.296592,-44.777814
2013-12-31 11:15:31,-60.296283,-44.777834
2013-12-31 11:19:30,-60.296648,-44.77759
2013-12-31 11:23:30,-60.296415,-44.777475
2013-12-31 11:27:30,-60.29663,-44.777395
2013-12-31 11:31:30,-60.296407,-44.777359
2013-12-31 11:35:30,-60.29615,-44.777458
2013-12-31 11:39:30,-60.296466,-44.777167
2013-12-31 11:43:30,-60.296478,-44.777148
2013-12-31 11:47:30,-60.296402,-44.777207
2013-12-31 11:51:30,-60.296542,-44.777375
2013-12-31 11:55:30,-60.296781,-44.777742
2013-12-31 11:59:30,-60.296362,-44.777586
2013-12-31 12:03:30,-60.296526,-44.777699
2013-12-31 12:07:30,-60.296492,-44.777889
2013-12-31 12:11:30,-60.296514,-44.778078
2013-12-31 12:15:30,-60.296499,-44.778148
2013-12-31 12:19:30,-60.296598,-44.778532
2013-12-31 12:23:30,-60.296716,-44.778271
2013-12-31 12:27:30,-60.296863,-44.778511
2013-12-31 12:31:30,-60.296929,-44.778697
2013-12-31 12:35:30,-60.297078,-44.779315
2013-12-31 12:39:30,-60.297268,-44.779345
2013-12-31 12:43:30,-60.297557,-44.779592
2013-12-31 12:47:30,-60.297585,-44.7799
2013-12-31 12:51:30,-60.29815,-44.780322
2013-12-31 12:55:30,-60.297877,-44.781652
2013-12-31 12:59:37,-60.297493,-44.780678
2013-12-31 14:15:23,-60.300177,-44.784723
2013-12-31 14:48:38,-60.298914,-44.781132
2013-12-31 14:56:38,-60.29818,-44.78183
2013-12-31 15:00:38,-60.299012,-44.782393
2013-12-31 15:04:50,-60.299591,-44.782955
2013-12-31 15:08:50,-60.300022,-44.783033
2013-12-31 15:12:50,-60.299784,-44.781587
2013-12-31 15:16:54,-60.30063,-44.781754
2013-12-31 15:20:53,-60.301749,-44.780856
2013-12-31 15:24:53,-60.302357,-44.780578
2013-12-31 15:28:53,-60.303161,-44.7803
2013-12-31 15:32:53,-60.303968,-44.779438
2013-12-31 15:37:09,-60.303989,-44.77875
2013-12-31 15:41:08,-60.303688,-44.776667
2013-12-31 15:45:09,-60.303335,-44.763554
2013-12-31 15:49:08,-60.305438,-44.774876
2013-12-31 15:53:08,-60.305585,-44.773558
2013-12-31 16:02:11,-60.304996,-44.768719
2013-12-31 16:07:23,-60.303989,-44.764559
2013-12-31 16:11:55,-60.302542,-44.760476
2013-12-31 16:16:11,-60.302536,-44.756611
2013-12-31 16:21:47,-60.300972,-44.756849
2013-12-31 16:26:44,-60.302336,-44.756936
2013-12-31 16:36:21,-60.302924,-44.755916
2013-12-31 16:41:06,-60.302951,-44.759154
2013-12-31 16:50:40,-60.303262,-44.758078
2013-12-31 16:55:47,-60.304017,-44.758996
2013-12-31 17:00:36,-60.304713,-44.758635
2013-12-31 17:05:58,-60.304788,-44.754504
2013-12-31 17:10:35,-60.278624,-44.737522
2013-12-31 17:14:56,-60.303046,-44.758107
2013-12-31 17:33:17,-60.303664,-44.757473
2013-12-31 17:37:22,-60.301344,-44.754481
2013-12-31 17:41:41,-60.300762,-44.754677
2013-12-31 17:45:45,-60.300404,-44.755046
2013-12-31 17:49:49,-60.299873,-44.755202
2013-12-31 17:53:49,-60.299462,-44.755495
2013-12-31 17:57:49,-60.298733,-44.755801
2013-12-31 18:01:52,-60.298208,-44.755846
2013-12-31 18:07:09,-60.296937,-44.756634
2013-12-31 18:13:10,-60.296667,-44.75583
2013-12-31 18:24:04,-60.296738,-44.755446
2013-12-31 18:29:30,-60.298733,-44.75569
2013-12-31 18:35:18,-60.299207,-44.756437
2013-12-31 18:41:15,-60.299069,-44.759016
2013-12-31 18:47:01,-60.297896,-44.761353
2013-12-31 18:53:17,-60.298034,-44.763851
2013-12-31 19:01:04,-60.29384,-44.761172
2013-12-31 19:07:04,-60.289947,-44.760148
2013-12-31 19:11:54,-60.286884,-44.760164
2013-12-31 19:19:54,-60.287843,-44.757485
2013-12-31 19:23:54,-60.287541,-44.757365
2013-12-31 19:27:57,-60.287218,-44.754745
2013-12-31 19:31:57,-60.287294,-44.754593
2013-12-31 19:35:57,-60.286905,-44.753625
2013-12-31 19:39:57,-60.28754,-44.746474
2013-12-31 19:43:57,-60.287116,-44.752036
2013-12-31 19:48:05,-60.285947,-44.742933
2013-12-31 19:52:05,-60.287436,-44.747492
2013-12-31 19:56:05,-60.287789,-44.7467
2013-12-31 20:00:05,-60.28755,-44.744272
2013-12-31 20:04:07,-60.287724,-44.741901
2013-12-31 20:08:42,-60.287693,-44.739441
2013-12-31 20:12:45,-60.287644,-44.738063
2013-12-31 20:17:58,-60.288696,-44.729668
2013-12-31 20:22:12,-60.28418,-44.736896
2013-12-31 20:32:03,-60.278185,-44.736115
2013-12-31 20:38:06,-60.276828,-44.73807
2013-12-31 20:44:35,-60.274117,-44.737666
2013-12-31 20:50:40,-60.27405,-44.738021
2013-12-31 20:54:48,-60.273242,-44.737242
2013-12-31 21:00:51,-60.27094,-44.735409
2013-12-31 21:07:00,-60.271054,-44.732984
2013-12-31 21:13:02,-60.27149,-44.736446
2013-12-31 21:19:15,-60.273213,-44.735127
2013-12-31 21:25:34,-60.274651,-44.735672
2013-12-31 21:31:12,-60.274063,-44.736049
2013-12-31 21:41:40,-60.275605,-44.737142
2013-12-31 21:47:28,-60.276624,-44.737293
2013-12-31 21:52:52,-60.276987,-44.736782
2013-12-31 21:58:36,-60.277065,-44.737829
2013-12-31 22:04:18,-60.278678,-44.737301
2013-12-31 22:09:01,-60.278656,-44.739021
2013-12-31 22:13:32,-60.276647,-44.732931
2013-12-31 22:18:11,-60.277357,-44.73694
2013-12-31 22:22:13,-60.277024,-44.736797
2013-12-31 22:26:36,-60.276307,-44.736083
2013-12-31 22:35:50,-60.276713,-44.736531
2013-12-31 22:39:55,-60.276472,-44.738306
2013-12-31 22:43:54,-60.276316,-44.737342
2013-12-31 22:47:56,-60.276412,-44.735267
2013-12-31 22:51:55,-60.275636,-44.736481
2013-12-31 22:56:26,-60.275425,-44.736163
2013-12-31 23:00:25,-60.274834,-44.736817
2013-12-31 23:04:29,-60.274758,-44.73618
2013-12-31 23:09:42,-60.274038,-44.737571
2013-12-31 23:15:29,-60.27369,-44.739751
2013-12-31 23:20:49,-60.273305,-44.740763
2013-12-31 23:25:40,-60.272767,-44.742375
2013-12-31 23:30:49,-60.272873,-44.744602
2013-12-31 23:35:17,-60.272983,-44.745087
2013-12-31 23:39:55,-60.27414,-44.745348
2013-12-31 23:45:03,-60.274605,-44.74224
2013-12-31 23:49:10,-60.273918,-44.743519
2013-12-31 23:53:16,-60.274871,-44.744057
2013-12-31 23:58:30,-60.274737,-44.745184
2014-01-01 00:03:38,-60.274527,-44.746035
