DateTime,Latitude_degrees_north,Longitude_degrees_east
2014-01-20 16:00:15,-60.734403,-45.022123
2014-01-20 16:04:15,-60.734209,-45.021945
2014-01-20 16:08:15,-60.734456,-45.021234
2014-01-20 16:12:15,-60.734078,-45.0209
2014-01-20 16:21:33,-60.728487,-45.010097
2014-01-20 16:26:59,-60.724247,-45.004921
2014-01-20 16:31:36,-60.721203,-45.002941
2014-01-20 16:35:36,-60.719187,-45.000871
2014-01-20 16:40:03,-60.71906,-44.998924
2014-01-20 16:44:22,-60.720382,-44.998184
2014-01-20 16:48:22,-60.720663,-44.998503
2014-01-20 16:54:27,-60.718621,-44.997101
2014-01-20 17:01:37,-60.714039,-44.99146
2014-01-20 17:07:13,-60.709664,-44.987636
2014-01-20 17:13:06,-60.705968,-44.981582
2014-01-20 17:20:24,-60.698793,-44.970346
2014-01-20 17:24:24,-60.699862,-44.967683
2014-01-20 17:32:52,-60.699039,-44.954823
2014-01-20 17:36:53,-60.697722,-44.949087
2014-01-20 17:46:01,-60.695076,-44.934846
2014-01-20 17:50:22,-60.692457,-44.928739
2014-01-20 17:54:30,-60.691322,-44.923401
2014-01-20 17:59:15,-60.688691,-44.918191
2014-01-20 18:03:19,-60.686086,-44.916434
2014-01-20 18:11:55,-60.680194,-44.915616
2014-01-20 18:16:57,-60.679423,-44.915931
2014-01-20 18:21:48,-60.680377,-44.913319
2014-01-20 18:26:51,-60.681944,-44.913892
2014-01-20 18:31:08,-60.680179,-44.913161
2014-01-20 18:35:36,-60.668914,-44.965854
2014-01-20 18:40:27,-60.682079,-44.911066
2014-01-20 18:44:32,-60.683274,-44.911396
2014-01-20 18:48:38,-60.68323,-44.91136
2014-01-20 18:52:38,-60.681865,-44.910041
2014-01-20 18:56:38,-60.679955,-44.91047
2014-01-20 19:01:20,-60.677339,-44.91199
2014-01-20 19:05:49,-60.678233,-44.914606
2014-01-20 19:10:23,-60.680482,-44.913911
2014-01-20 19:14:23,-60.681811,-44.915554
2014-01-20 19:18:23,-60.683096,-44.913992
2014-01-20 19:22:58,-60.683352,-44.913482
2014-01-20 19:27:58,-60.681734,-44.915349
2014-01-20 19:33:03,-60.680453,-44.914982
2014-01-20 19:38:25,-60.682502,-44.91266
2014-01-20 19:42:40,-60.685419,-44.91304
2014-01-20 19:47:35,-60.690606,-44.909221
2014-01-20 19:52:00,-60.6925,-44.908733
2014-01-20 19:56:57,-60.691222,-44.907602
2014-01-20 20:01:55,-60.690155,-44.907308
2014-01-20 20:06:35,-60.692109,-44.905989
2014-01-20 20:11:11,-60.693114,-44.905737
2014-01-20 20:15:36,-60.695651,-44.905753
2014-01-20 20:20:09,-60.696273,-44.909658
2014-01-20 20:25:27,-60.697194,-44.906927
2014-01-20 20:30:29,-60.697566,-44.905609
2014-01-20 20:35:41,-60.700797,-44.902856
2014-01-20 20:41:02,-60.697995,-44.901805
2014-01-20 20:45:01,-60.696712,-44.902204
2014-01-20 20:49:01,-60.694745,-44.902872
2014-01-20 20:54:44,-60.697884,-44.903329
2014-01-20 20:58:43,-60.69994,-44.906536
2014-01-20 21:02:43,-60.700071,-44.908956
2014-01-20 21:08:01,-60.702905,-44.908497
2014-01-20 21:13:26,-60.706954,-44.912299
2014-01-20 21:20:51,-60.714331,-44.91854
2014-01-20 21:25:23,-60.719951,-44.922751
2014-01-20 21:29:23,-60.723999,-44.925666
2014-01-20 21:34:15,-60.727025,-44.93068
2014-01-20 21:45:52,-60.735902,-44.935593
2014-01-20 21:50:12,-60.739034,-44.934058
2014-01-20 21:54:33,-60.742457,-44.938386
2014-01-20 21:58:56,-60.744905,-44.943729
2014-01-20 22:06:44,-60.749714,-44.956426
2014-01-20 22:25:31,-60.752061,-44.988297
2014-01-20 22:37:50,-60.742129,-45.009123
2014-01-20 22:44:31,-60.735773,-45.021232
2014-01-20 22:48:31,-60.73582,-45.021099
2014-01-20 22:52:31,-60.73582,-45.021161
2014-01-20 22:56:31,-60.735776,-45.021006
2014-01-20 23:00:31,-60.735938,-45.02174
2014-01-20 23:04:31,-60.735991,-45.021382
2014-01-20 23:08:31,-60.735914,-45.021225
2014-01-20 23:12:31,-60.736178,-45.021066
2014-01-20 23:16:31,-60.735698,-45.021144
2014-01-20 23:20:31,-60.735868,-45.021223
2014-01-20 23:24:31,-60.73595,-45.021476
2014-01-20 23:28:31,-60.73587,-45.021526
2014-01-20 23:32:31,-60.735991,-45.021516
2014-01-20 23:36:31,-60.735317,-45.021507
2014-01-20 23:40:31,-60.735303,-45.021983
2014-01-20 23:44:31,-60.734323,-45.021767
2014-01-20 23:48:31,-60.734365,-45.021904
2014-01-20 23:52:31,-60.734445,-45.021376
2014-01-20 23:56:31,-60.734206,-45.021686
2014-01-21 00:00:31,-60.734595,-45.022018
2014-01-21 00:04:31,-60.734411,-45.021663
2014-01-21 00:08:31,-60.734258,-45.021873
2014-01-21 00:12:31,-60.734442,-45.022063
2014-01-21 00:16:31,-60.734542,-45.021825
2014-01-21 00:20:31,-60.734464,-45.022198
2014-01-21 00:24:31,-60.734375,-45.021973
2014-01-21 00:28:31,-60.734245,-45.021712
2014-01-21 00:32:31,-60.734223,-45.02183
2014-01-21 00:36:31,-60.734258,-45.021896
2014-01-21 00:40:31,-60.734279,-45.021971
2014-01-21 02:44:30,-60.734133,-45.022188
2014-01-21 04:44:30,-60.734219,-45.021743
2014-01-21 06:44:30,-60.734207,-45.021874
2014-01-21 08:44:30,-60.734359,-45.021778
2014-01-21 10:44:29,-60.734214,-45.021937
2014-01-21 12:44:29,-60.734177,-45.021972
2014-01-21 14:44:28,-60.734553,-45.022378
2014-01-21 16:44:28,-60.734225,-45.022036
2014-01-21 18:44:28,-60.734294,-45.02207
2014-01-21 20:44:27,-60.73442,-45.021755
2014-01-21 22:44:27,-60.734173,-45.021719
2014-01-22 00:44:27,-60.7343,-45.022091
2014-01-22 04:44:26,-60.734345,-45.021723
2014-01-22 06:03:20,-60.731114,-45.00275
2014-01-22 06:07:30,-60.730219,-45.001146
2014-01-22 06:30:04,-60.710066,-44.984303
2014-01-22 06:37:01,-60.708453,-44.970146
2014-01-22 06:41:56,-60.707951,-44.967539
2014-01-22 06:46:29,-60.709636,-44.961242
2014-01-22 06:50:29,-60.711582,-44.960009
2014-01-22 06:55:41,-60.713209,-44.956248
2014-01-22 06:59:40,-60.71223,-44.955275
2014-01-22 07:03:47,-60.71291,-44.952424
2014-01-22 07:09:23,-60.715215,-44.94966
2014-01-22 07:13:29,-60.716893,-44.947549
2014-01-22 07:18:20,-60.71707,-44.946319
2014-01-22 07:23:05,-60.714982,-44.944919
2014-01-22 07:27:18,-60.713503,-44.941994
2014-01-22 07:31:43,-60.713289,-44.935167
2014-01-22 07:38:25,-60.71426,-44.923347
2014-01-22 07:42:52,-60.715697,-44.91574
2014-01-22 07:48:23,-60.718498,-44.906981
2014-01-22 07:52:37,-60.71823,-44.901894
2014-01-22 07:57:26,-60.716553,-44.899032
2014-01-22 08:04:10,-60.715322,-44.891585
2014-01-22 08:09:14,-60.713868,-44.882484
2014-01-22 08:15:02,-60.710284,-44.885728
2014-01-22 08:19:59,-60.706995,-44.888567
2014-01-22 08:24:14,-60.703666,-44.890472
2014-01-22 08:28:40,-60.70121,-44.892403
2014-01-22 08:36:36,-60.696004,-44.897754
2014-01-22 08:41:30,-60.696745,-44.89727
2014-01-22 08:45:42,-60.696959,-44.903029
2014-01-22 08:57:07,-60.689906,-44.903545
2014-01-22 09:05:11,-60.685051,-44.897267
2014-01-22 09:11:47,-60.681756,-44.898876
2014-01-22 09:19:18,-60.68177,-44.909855
2014-01-22 09:27:03,-60.684512,-44.919292
2014-01-22 09:32:13,-60.685346,-44.922657
2014-01-22 09:36:18,-60.687013,-44.926263
2014-01-22 09:40:27,-60.687425,-44.929455
2014-01-22 09:44:49,-60.689989,-44.933327
2014-01-22 09:49:30,-60.692877,-44.937378
2014-01-22 09:54:30,-60.691624,-44.944284
2014-01-22 09:58:30,-60.689902,-44.948338
2014-01-22 10:04:16,-60.687214,-44.954304
2014-01-22 10:13:16,-60.694697,-44.960054
2014-01-22 10:17:45,-60.700599,-44.95927
2014-01-22 10:21:59,-60.706172,-44.957877
2014-01-22 10:25:58,-60.709418,-44.955062
2014-01-22 10:29:59,-60.710958,-44.949845
2014-01-22 10:35:50,-60.71224,-44.944366
2014-01-22 10:41:04,-60.716477,-44.93844
2014-01-22 10:47:02,-60.720403,-44.93441
2014-01-22 10:52:32,-60.723946,-44.933066
2014-01-22 10:59:29,-60.728429,-44.920435
2014-01-22 11:04:49,-60.731024,-44.911951
2014-01-22 11:13:11,-60.738295,-44.905335
2014-01-22 11:18:52,-60.742416,-44.906061
2014-01-22 11:24:12,-60.746748,-44.908233
2014-01-22 11:34:37,-60.755339,-44.91447
2014-01-22 11:38:37,-60.757341,-44.919446
2014-01-22 11:44:28,-60.760806,-44.925831
2014-01-22 11:48:39,-60.764302,-44.928074
2014-01-22 11:52:38,-60.763153,-44.931929
2014-01-22 11:57:57,-60.76238,-44.931017
2014-01-22 12:02:00,-60.761373,-44.9337
2014-01-22 12:05:59,-60.761546,-44.933929
2014-01-22 12:11:18,-60.763476,-44.936586
2014-01-22 12:17:14,-60.761077,-44.935845
2014-01-22 12:23:02,-60.759927,-44.931595
2014-01-22 12:29:38,-60.762259,-44.933699
2014-01-22 12:35:23,-60.764278,-44.932205
2014-01-22 12:41:42,-60.764422,-44.932541
2014-01-22 12:46:59,-60.765343,-44.934883
2014-01-22 12:53:46,-60.764568,-44.935357
2014-01-22 13:00:25,-60.764717,-44.949373
2014-01-22 13:04:29,-60.764378,-44.949337
2014-01-22 13:09:47,-60.763701,-44.949228
2014-01-22 13:15:36,-60.762418,-44.949224
2014-01-22 13:28:53,-60.761479,-44.972583
2014-01-22 13:36:10,-60.759755,-44.981466
2014-01-22 13:44:25,-60.753991,-44.992733
2014-01-22 13:49:00,-60.7497,-44.996498
2014-01-22 13:54:43,-60.743584,-44.998292
2014-01-22 14:03:50,-60.740256,-45.012447
2014-01-22 14:07:50,-60.738787,-45.014582
2014-01-22 14:12:01,-60.738046,-45.014333
2014-01-22 14:16:32,-60.738033,-45.014944
2014-01-22 14:20:32,-60.737978,-45.015409
2014-01-22 14:27:06,-60.73344,-45.020701
2014-01-22 14:31:06,-60.733752,-45.021252
