DateTime,Latitude_degrees_north,Longitude_degrees_east
2016-02-04 18:26:38,-60.613301,-46.079088
2016-02-04 18:42:59,-60.614152,-46.093474
2016-02-04 18:47:05,-60.614327,-46.095921
2016-02-04 18:51:04,-60.616124,-46.102304
2016-02-04 18:59:10,-60.614331,-46.104011
2016-02-04 19:03:24,-60.613718,-46.106809
2016-02-04 19:12:00,-60.613422,-46.116948
2016-02-04 19:20:06,-60.613413,-46.12203
2016-02-04 19:24:09,-60.612979,-46.123791
2016-02-04 19:36:21,-60.611257,-46.133411
2016-02-04 19:48:27,-60.608908,-46.139046
2016-02-04 19:56:32,-60.60734,-46.143286
2016-02-04 20:01:00,-60.606638,-46.150497
2016-02-04 20:05:00,-60.614602,-46.163773
2016-02-04 20:09:06,-60.604965,-46.159302
2016-02-04 20:13:05,-60.604393,-46.161981
2016-02-04 20:17:14,-60.603811,-46.166194
2016-02-04 20:21:13,-60.602796,-46.167148
2016-02-04 20:25:15,-60.601943,-46.169979
2016-02-04 20:29:24,-60.601214,-46.171962
2016-02-04 20:33:23,-60.600902,-46.174162
2016-02-04 20:37:54,-60.601311,-46.174919
2016-02-04 20:41:53,-60.600301,-46.179637
2016-02-04 20:54:47,-60.597658,-46.197745
2016-02-04 20:59:45,-60.597374,-46.199767
2016-02-04 21:05:07,-60.596392,-46.195039
2016-02-04 21:10:21,-60.599854,-46.205319
2016-02-04 21:14:46,-60.595593,-46.187147
2016-02-04 21:22:52,-60.594838,-46.180019
2016-02-04 21:51:55,-60.593536,-46.133571
2016-02-04 21:57:03,-60.594172,-46.136391
2016-02-04 22:01:36,-60.595053,-46.13061
2016-02-04 22:10:50,-60.597327,-46.123469
2016-02-04 22:26:53,-60.601553,-46.10409
2016-02-04 23:06:47,-60.603004,-46.057062
2016-02-04 23:30:47,-60.604579,-46.054388
2016-02-05 02:02:47,-60.603675,-46.054571
2016-02-05 07:48:40,-60.614835,-46.080224
2016-02-05 07:53:05,-60.615616,-46.08394
2016-02-05 08:14:53,-60.615063,-46.132245
2016-02-05 08:23:59,-60.612257,-46.15342
2016-02-05 08:36:35,-60.611771,-46.156959
2016-02-05 08:49:01,-60.611879,-46.161954
2016-02-05 09:05:21,-60.610783,-46.167092
2016-02-05 09:29:35,-60.607176,-46.177961
2016-02-05 09:34:15,-60.606811,-46.180636
2016-02-05 09:44:26,-60.608036,-46.192914
2016-02-05 10:03:16,-60.611569,-46.217881
2016-02-05 10:09:17,-60.611262,-46.22724
2016-02-05 10:17:19,-60.611435,-46.25596
2016-02-05 10:41:22,-60.625763,-46.273202
2016-02-05 10:45:58,-60.627822,-46.279017
2016-02-05 10:50:04,-60.628506,-46.283227
2016-02-05 10:54:43,-60.62851,-46.287947
2016-02-05 11:05:28,-60.630209,-46.297704
2016-02-05 11:13:27,-60.630212,-46.304479
2016-02-05 11:24:28,-60.633613,-46.325273
2016-02-05 11:39:40,-60.636539,-46.358087
2016-02-05 11:58:27,-60.633506,-46.393599
2016-02-05 12:08:09,-60.630077,-46.405048
2016-02-05 12:17:13,-60.626384,-46.410864
2016-02-05 12:26:48,-60.626107,-46.413429
2016-02-05 12:43:26,-60.626388,-46.407449
2016-02-05 12:59:26,-60.62366,-46.404299
2016-02-05 13:03:27,-60.626421,-46.408491
2016-02-05 13:24:59,-60.61064,-46.403097
2016-02-05 13:30:14,-60.607647,-46.405423
2016-02-05 13:34:40,-60.605601,-46.407066
2016-02-05 13:39:14,-60.603397,-46.407691
2016-02-05 13:43:15,-60.601071,-46.410128
2016-02-05 13:49:57,-60.598912,-46.413883
2016-02-05 14:10:08,-60.589666,-46.439064
2016-02-05 14:21:34,-60.587915,-46.447396
2016-02-05 15:09:27,-60.565066,-46.459245
2016-02-05 15:18:29,-60.559857,-46.451451
2016-02-05 15:29:24,-60.55439,-46.439347
2016-02-05 15:55:17,-60.550025,-46.399756
2016-02-05 15:59:43,-60.54927,-46.388092
2016-02-05 16:04:26,-60.548908,-46.381921
2016-02-05 16:09:00,-60.547881,-46.375653
2016-02-05 16:18:24,-60.546644,-46.364785
2016-02-05 16:28:34,-60.546161,-46.350306
2016-02-05 16:32:34,-60.544567,-46.342818
2016-02-05 16:37:52,-60.544305,-46.337657
2016-02-05 16:46:52,-60.543569,-46.323271
2016-02-05 16:56:45,-60.547137,-46.310729
2016-02-05 17:02:37,-60.547476,-46.304264
2016-02-05 17:22:44,-60.54984,-46.279565
2016-02-05 17:27:03,-60.548534,-46.274519
2016-02-05 17:31:43,-60.549433,-46.270381
2016-02-05 17:39:51,-60.549863,-46.261246
2016-02-05 18:10:12,-60.553824,-46.22407
2016-02-05 18:34:49,-60.559118,-46.197243
2016-02-05 18:39:24,-60.560668,-46.19105
2016-02-05 18:45:20,-60.56279,-46.175476
2016-02-05 18:50:40,-60.565404,-46.163724
2016-02-05 18:56:25,-60.566824,-46.15891
2016-02-05 19:09:14,-60.572594,-46.1419
2016-02-05 19:16:15,-60.576493,-46.138822
2016-02-05 19:20:29,-60.577616,-46.133921
2016-02-05 19:25:19,-60.578343,-46.131858
2016-02-05 19:29:50,-60.579595,-46.12526
2016-02-05 19:34:38,-60.580539,-46.127501
2016-02-05 19:43:14,-60.581844,-46.12425
2016-02-05 19:47:41,-60.583611,-46.12315
2016-02-05 19:56:50,-60.587584,-46.122164
2016-02-05 20:01:42,-60.586338,-46.123078
2016-02-05 20:10:42,-60.588582,-46.120564
2016-02-05 20:14:54,-60.589046,-46.118823
2016-02-05 20:19:19,-60.590352,-46.119984
2016-02-05 20:28:41,-60.593514,-46.117684
2016-02-05 20:56:03,-60.599298,-46.104204
2016-02-05 21:26:57,-60.611388,-46.069619
2016-02-05 21:47:03,-60.603775,-46.054045
2016-02-05 21:55:05,-60.603671,-46.052965
2016-02-05 21:59:21,-60.603578,-46.057313
2016-02-05 22:07:20,-60.603332,-46.055494
2016-02-05 22:26:54,-60.604147,-46.055448
2016-02-06 00:05:48,-60.603023,-46.054951
2016-02-06 00:17:48,-60.602689,-46.054509
2016-02-06 00:25:48,-60.603493,-46.055954
2016-02-06 00:29:48,-60.601243,-46.0549
