DateTime,Latitude_degrees_north,Longitude_degrees_east
2016-01-16 14:00:01,-60.604191,-46.066909
2016-01-16 14:08:01,-60.604061,-46.066527
2016-01-16 14:12:01,-60.604273,-46.066845
2016-01-16 14:16:01,-60.604123,-46.067365
2016-01-16 14:20:01,-60.604249,-46.067264
2016-01-16 14:24:01,-60.604185,-46.067078
2016-01-16 14:28:01,-60.604549,-46.067095
2016-01-16 14:32:01,-60.604142,-46.067175
2016-01-16 14:36:01,-60.603869,-46.067089
2016-01-16 14:40:01,-60.604002,-46.066404
2016-01-16 14:44:01,-60.60393,-46.067494
2016-01-16 14:48:01,-60.604674,-46.066447
2016-01-16 14:52:01,-60.604889,-46.064427
2016-01-16 14:56:01,-60.605315,-46.064008
2016-01-16 15:50:29,-60.607221,-46.168491
2016-01-16 16:07:12,-60.611327,-46.200277
2016-01-16 16:23:17,-60.611825,-46.207584
2016-01-16 16:27:28,-60.610624,-46.209896
2016-01-16 16:40:12,-60.612998,-46.238439
2016-01-16 17:18:52,-60.61691,-46.31202
2016-01-16 17:23:07,-60.616607,-46.316796
2016-01-16 17:35:37,-60.614798,-46.328098
2016-01-16 17:39:39,-60.613811,-46.333641
2016-01-16 17:51:56,-60.612618,-46.357112
2016-01-16 17:55:57,-60.612307,-46.359011
2016-01-16 18:00:07,-60.611842,-46.361164
2016-01-16 18:04:43,-60.611493,-46.366493
2016-01-16 18:08:53,-60.608685,-46.369749
2016-01-16 18:12:54,-60.610168,-46.3681
2016-01-16 18:17:05,-60.608016,-46.370182
2016-01-16 18:21:16,-60.60728,-46.371339
2016-01-16 18:31:49,-60.601332,-46.380274
2016-01-16 18:36:35,-60.599122,-46.388821
2016-01-16 18:41:24,-60.595835,-46.398462
2016-01-16 18:59:37,-60.588248,-46.440286
2016-01-16 19:04:43,-60.588829,-46.437023
2016-01-16 19:10:11,-60.588507,-46.451446
2016-01-16 19:15:22,-60.587739,-46.44088
2016-01-16 19:20:22,-60.589525,-46.441134
2016-01-16 19:43:22,-60.596092,-46.446357
2016-01-16 19:47:37,-60.597312,-46.448144
2016-01-16 19:51:37,-60.597879,-46.449471
2016-01-16 19:55:39,-60.596854,-46.449533
