DateTime,Latitude_degrees_north,Longitude_degrees_east
2011-12-27 20:15:11,-60.68196,-44.587094
2011-12-27 20:19:59,-60.682279,-44.583372
2011-12-27 20:24:42,-60.683845,-44.580559
2011-12-27 20:28:42,-60.684278,-44.58176
2011-12-27 20:32:42,-60.683749,-44.579856
2011-12-27 20:36:42,-60.684348,-44.581953
2011-12-27 20:40:42,-60.68389,-44.58124
2011-12-27 20:48:42,-60.68359,-44.580708
2011-12-27 20:52:42,-60.683657,-44.580457
2011-12-27 20:56:42,-60.683936,-44.580403
2011-12-27 21:00:42,-60.683682,-44.580417
2011-12-27 21:04:42,-60.683302,-44.579438
2011-12-27 21:08:42,-60.683655,-44.580567
2011-12-27 21:12:42,-60.683802,-44.580381
2011-12-27 21:16:42,-60.684066,-44.580178
2011-12-27 21:20:42,-60.684374,-44.579881
2011-12-27 21:44:50,-60.68618,-44.58235
2011-12-27 21:48:49,-60.685676,-44.57999
2011-12-27 21:55:04,-60.687111,-44.579399
2011-12-27 21:59:03,-60.686282,-44.579672
2011-12-27 22:03:03,-60.686634,-44.580086
2011-12-27 22:11:03,-60.686517,-44.579506
2011-12-27 22:15:03,-60.68675,-44.580302
2011-12-27 22:19:03,-60.686528,-44.580024
2011-12-27 22:23:03,-60.686531,-44.580092
2011-12-27 22:27:03,-60.686423,-44.579334
2011-12-27 22:31:03,-60.686717,-44.580103
2011-12-27 22:35:03,-60.686448,-44.579539
2011-12-27 22:39:03,-60.686657,-44.580278
2011-12-27 22:43:03,-60.686698,-44.580134
2011-12-27 22:47:03,-60.686424,-44.579699
2011-12-27 22:51:03,-60.686534,-44.580058
2011-12-28 02:55:02,-60.686692,-44.57967
2011-12-28 06:05:34,-60.673433,-44.581114
2011-12-28 06:16:33,-60.667807,-44.594511
2011-12-28 06:21:58,-60.665983,-44.604812
2011-12-28 06:31:11,-60.662604,-44.620684
2011-12-28 06:35:32,-60.661207,-44.627607
2011-12-28 06:46:37,-60.658656,-44.651073
2011-12-28 06:53:35,-60.654794,-44.658837
2011-12-28 06:57:55,-60.651749,-44.661974
2011-12-28 07:08:37,-60.64558,-44.670648
2011-12-28 07:13:38,-60.643724,-44.677495
2011-12-28 07:18:48,-60.641324,-44.679385
2011-12-28 07:24:10,-60.639027,-44.684431
2011-12-28 07:28:30,-60.637921,-44.689105
2011-12-28 07:35:07,-60.635604,-44.694166
2011-12-28 07:40:01,-60.634713,-44.6974
2011-12-28 07:45:24,-60.633833,-44.698891
2011-12-28 07:50:41,-60.633252,-44.699985
2011-12-28 07:56:30,-60.63272,-44.702534
2011-12-28 08:01:44,-60.633152,-44.705327
2011-12-28 08:07:06,-60.633479,-44.706329
2011-12-28 08:12:43,-60.634368,-44.706477
2011-12-28 08:21:28,-60.634388,-44.709655
