DateTime,Latitude_degrees_north,Longitude_degrees_east
2011-12-30 14:44:10,-60.710185,-45.599441
2011-12-30 14:46:10,-60.711589,-45.59447
2011-12-30 14:48:10,-60.711849,-45.600945
2011-12-30 14:50:10,-60.712526,-45.603721
2011-12-30 14:54:10,-60.712295,-45.607205
2011-12-30 14:58:10,-60.715774,-45.608718
2011-12-30 15:02:10,-60.718025,-45.60891
2011-12-30 15:04:10,-60.719581,-45.608523
2011-12-30 15:06:10,-60.720723,-45.609132
2011-12-30 15:08:10,-60.721845,-45.607972
2011-12-30 15:12:10,-60.723629,-45.603959
2011-12-30 15:14:11,-60.720428,-45.594665
2011-12-30 15:16:10,-60.725396,-45.60103
2011-12-30 15:20:10,-60.726646,-45.59741
2011-12-30 15:22:10,-60.727441,-45.595461
2011-12-30 15:24:10,-60.727551,-45.593138
2011-12-30 15:28:10,-60.72884,-45.588704
2011-12-30 15:30:10,-60.729531,-45.586991
2011-12-30 16:28:10,-60.729444,-45.585845
2011-12-30 16:30:09,-60.725213,-45.595401
2011-12-30 16:32:10,-60.729611,-45.585887
2011-12-30 16:42:10,-60.729208,-45.586324
2011-12-30 16:44:10,-60.729257,-45.586182
2011-12-30 16:46:10,-60.72907,-45.586904
2011-12-30 16:48:10,-60.729255,-45.586628
2011-12-30 16:50:10,-60.729301,-45.586634
2011-12-30 16:54:10,-60.729533,-45.586443
2011-12-30 16:56:10,-60.729616,-45.586539
2011-12-30 16:58:10,-60.730153,-45.58734
2011-12-30 17:00:10,-60.729441,-45.58615
2011-12-30 17:02:10,-60.729847,-45.586407
2011-12-30 17:04:17,-60.729964,-45.5867
2011-12-30 17:06:17,-60.729783,-45.586811
2011-12-30 17:08:17,-60.729876,-45.586684
2011-12-30 17:10:17,-60.729903,-45.586837
2011-12-30 17:12:17,-60.72991,-45.586502
2011-12-30 17:14:17,-60.730027,-45.586543
2011-12-30 17:16:17,-60.730037,-45.586486
2011-12-30 17:18:17,-60.730164,-45.586507
2011-12-30 17:20:17,-60.729842,-45.586653
2011-12-30 17:22:17,-60.729987,-45.586663
2011-12-30 17:24:28,-60.730018,-45.586544
2011-12-30 17:26:35,-60.729867,-45.58611
2011-12-30 17:29:13,-60.727845,-45.586815
2011-12-30 17:31:13,-60.7297,-45.58458
2011-12-30 17:33:13,-60.729942,-45.58483
2011-12-30 17:35:13,-60.729228,-45.583882
2011-12-30 17:37:13,-60.729663,-45.584501
2011-12-30 17:39:13,-60.729775,-45.584802
2011-12-30 17:41:13,-60.729845,-45.584321
2011-12-30 17:43:13,-60.730061,-45.584392
2011-12-30 17:45:13,-60.729782,-45.58422
2011-12-30 17:47:13,-60.729585,-45.584553
2011-12-30 17:49:13,-60.729741,-45.584112
2011-12-30 17:51:13,-60.729852,-45.584559
2011-12-30 17:53:13,-60.730341,-45.584652
2011-12-30 17:55:13,-60.729819,-45.584388
2011-12-30 17:57:12,-60.730083,-45.584394
2011-12-30 17:59:13,-60.729792,-45.584557
2011-12-30 18:01:13,-60.729678,-45.584401
2011-12-30 18:03:13,-60.729854,-45.584448
2011-12-30 18:05:13,-60.729142,-45.584533
2011-12-30 18:07:13,-60.729228,-45.584222
2011-12-30 18:09:13,-60.729846,-45.584129
2011-12-30 18:11:13,-60.729892,-45.58418
2011-12-30 18:13:12,-60.730297,-45.584337
2011-12-30 18:15:12,-60.730696,-45.58469
2011-12-30 18:17:12,-60.730138,-45.584907
2011-12-30 18:19:12,-60.730242,-45.584584
2011-12-30 18:23:12,-60.732098,-45.58561
2011-12-30 18:25:12,-60.730716,-45.585186
2011-12-30 18:41:12,-60.730415,-45.584734
2011-12-30 18:45:12,-60.730005,-45.584388
2011-12-30 18:59:12,-60.730653,-45.585585
2011-12-30 19:01:12,-60.729256,-45.583054
2011-12-30 19:03:12,-60.7296,-45.583804
2011-12-30 19:05:12,-60.730667,-45.585814
2011-12-30 19:11:12,-60.732642,-45.590021
2011-12-30 19:15:12,-60.72974,-45.584471
2011-12-30 19:17:12,-60.730207,-45.584876
2011-12-30 19:22:06,-60.730501,-45.58651
2011-12-30 19:24:05,-60.730454,-45.586254
2011-12-30 19:26:05,-60.730743,-45.586673
2011-12-30 19:28:05,-60.730381,-45.586543
2011-12-30 19:30:05,-60.730485,-45.586875
2011-12-30 19:32:05,-60.730529,-45.587216
2011-12-30 19:34:05,-60.730498,-45.587225
2011-12-30 19:36:05,-60.730403,-45.587728
2011-12-30 19:38:05,-60.73066,-45.587771
2011-12-30 19:42:05,-60.730225,-45.586789
2011-12-30 19:50:05,-60.730482,-45.587945
2011-12-30 19:52:05,-60.73018,-45.587841
2011-12-30 19:54:05,-60.730203,-45.588314
2011-12-30 19:56:05,-60.732957,-45.595497
2011-12-30 19:58:05,-60.730624,-45.58762
2011-12-30 20:00:05,-60.730617,-45.588139
2011-12-30 20:02:05,-60.731294,-45.587182
2011-12-30 20:04:05,-60.730277,-45.588384
2011-12-30 20:08:05,-60.730547,-45.58828
2011-12-30 20:10:05,-60.730405,-45.587806
2011-12-30 20:12:05,-60.73055,-45.587811
2011-12-30 20:14:05,-60.730549,-45.587649
2011-12-30 20:16:05,-60.730428,-45.587883
2011-12-30 20:18:05,-60.730529,-45.587777
2011-12-30 20:20:05,-60.730204,-45.587295
2011-12-30 20:22:05,-60.730392,-45.587505
