DateTime,Latitude_degrees_north,Longitude_degrees_east
2012-01-23 17:27:21,-60.729949,-45.588007
2012-01-23 17:39:21,-60.728507,-45.585578
2012-01-23 17:43:21,-60.72916,-45.586464
2012-01-23 17:57:21,-60.729655,-45.585704
2012-01-23 19:13:24,-60.729132,-45.585761
2012-01-23 19:15:24,-60.729653,-45.585429
2012-01-23 19:17:24,-60.72975,-45.585852
2012-01-23 19:19:24,-60.729611,-45.586071
2012-01-23 19:21:24,-60.729677,-45.58679
2012-01-23 19:23:24,-60.730256,-45.586996
2012-01-23 19:25:24,-60.730305,-45.586781
2012-01-23 19:27:24,-60.730684,-45.587596
2012-01-23 19:29:24,-60.730089,-45.588511
2012-01-23 19:31:24,-60.730338,-45.587461
2012-01-23 19:33:24,-60.729947,-45.587899
2012-01-23 19:35:24,-60.729927,-45.587861
2012-01-23 19:37:24,-60.730074,-45.587827
2012-01-23 19:39:24,-60.730276,-45.58736
2012-01-23 19:41:24,-60.730255,-45.58773
2012-01-23 19:43:24,-60.730457,-45.587641
2012-01-23 19:45:24,-60.730495,-45.587534
2012-01-23 19:47:24,-60.730727,-45.587697
2012-01-23 19:49:24,-60.730253,-45.587746
2012-01-23 19:51:24,-60.730226,-45.587667
2012-01-23 19:53:23,-60.730309,-45.587841
2012-01-23 19:55:24,-60.730396,-45.587627
2012-01-23 19:57:23,-60.730139,-45.587954
2012-01-23 19:59:23,-60.730345,-45.587561
2012-01-23 20:01:23,-60.730546,-45.58759
2012-01-23 20:03:23,-60.730445,-45.587824
2012-01-23 20:05:23,-60.730515,-45.587218
2012-01-23 20:07:23,-60.730278,-45.588028
2012-01-23 20:09:23,-60.730673,-45.587674
2012-01-23 20:11:23,-60.730083,-45.587623
2012-01-23 20:13:23,-60.73038,-45.587714
2012-01-23 20:15:23,-60.730422,-45.587835
2012-01-23 20:17:24,-60.72989,-45.587509
2012-01-23 20:19:23,-60.730388,-45.587657
2012-01-23 20:21:23,-60.730338,-45.587794
2012-01-23 20:23:23,-60.730381,-45.587826
2012-01-23 20:25:23,-60.730425,-45.587617
2012-01-23 20:27:23,-60.730536,-45.587383
2012-01-23 20:29:23,-60.730413,-45.587453
2012-01-23 20:31:23,-60.730498,-45.587692
2012-01-23 20:33:23,-60.730485,-45.587498
2012-01-23 20:35:23,-60.730319,-45.587548
2012-01-23 20:37:23,-60.730292,-45.58769
2012-01-23 20:39:23,-60.730359,-45.587504
2012-01-23 20:41:23,-60.73039,-45.58776
2012-01-23 20:43:23,-60.730495,-45.587524
2012-01-23 20:45:23,-60.730399,-45.587757
2012-01-23 20:47:23,-60.730289,-45.587527
2012-01-23 20:49:23,-60.730374,-45.587687
2012-01-23 20:51:23,-60.730396,-45.587922
2012-01-23 20:53:23,-60.730337,-45.587819
2012-01-23 20:55:23,-60.730437,-45.587608
2012-01-23 20:57:23,-60.730301,-45.587542
2012-01-23 20:59:23,-60.730296,-45.587308
2012-01-23 21:01:23,-60.730504,-45.588062
2012-01-23 21:03:23,-60.730374,-45.587662
2012-01-23 21:05:23,-60.730475,-45.587762
2012-01-23 21:07:23,-60.730428,-45.587658
2012-01-23 21:09:23,-60.730295,-45.587484
2012-01-23 21:11:23,-60.73047,-45.5876
2012-01-23 21:13:23,-60.730455,-45.587625
2012-01-23 21:15:23,-60.730434,-45.587586
2012-01-23 21:17:23,-60.730372,-45.587652
2012-01-23 21:19:23,-60.730344,-45.587711
2012-01-23 21:21:23,-60.730504,-45.587375
2012-01-23 21:23:23,-60.730447,-45.587613
2012-01-23 21:25:23,-60.730481,-45.58775
2012-01-23 21:27:23,-60.730387,-45.587506
2012-01-23 21:29:23,-60.730504,-45.587661
2012-01-23 21:31:23,-60.730326,-45.587529
2012-01-23 21:33:23,-60.730441,-45.587648
2012-01-23 21:35:23,-60.73056,-45.587822
2012-01-23 21:37:23,-60.730261,-45.587635
2012-01-23 21:39:23,-60.730393,-45.587516
2012-01-23 21:41:23,-60.730508,-45.587722
2012-01-23 21:43:23,-60.730486,-45.587761
2012-01-23 21:45:23,-60.730418,-45.587501
2012-01-23 21:47:23,-60.730394,-45.587167
2012-01-23 21:49:23,-60.730519,-45.587609
2012-01-23 21:51:23,-60.730279,-45.587235
2012-01-23 21:53:23,-60.73044,-45.587795
2012-01-23 21:55:23,-60.730442,-45.587334
2012-01-23 21:57:23,-60.730367,-45.587675
2012-01-23 21:59:23,-60.730403,-45.587414
2012-01-23 22:01:23,-60.730364,-45.587275
2012-01-23 22:03:23,-60.730314,-45.587703
2012-01-23 22:05:23,-60.730384,-45.58757
2012-01-23 22:07:23,-60.7305,-45.587516
2012-01-23 22:09:23,-60.73028,-45.58755
2012-01-23 22:11:23,-60.730418,-45.587503
2012-01-23 22:13:23,-60.7304,-45.587324
2012-01-23 22:15:23,-60.730441,-45.58742
2012-01-23 22:17:23,-60.730579,-45.587689
2012-01-23 22:19:23,-60.730355,-45.587729
2012-01-23 22:21:23,-60.730549,-45.587535
2012-01-23 22:23:23,-60.730758,-45.587698
2012-01-23 22:25:23,-60.730245,-45.587163
2012-01-23 22:27:23,-60.730517,-45.587411
2012-01-23 22:29:23,-60.73102,-45.588417
2012-01-23 22:31:23,-60.730331,-45.587686
2012-01-23 22:33:23,-60.730266,-45.587014
2012-01-23 22:35:23,-60.730646,-45.58782
2012-01-23 22:37:23,-60.730976,-45.587796
2012-01-23 22:39:23,-60.73074,-45.588325
2012-01-23 22:41:23,-60.730461,-45.587523
2012-01-23 22:43:23,-60.730357,-45.587146
2012-01-23 22:45:23,-60.730459,-45.587896
2012-01-23 22:47:23,-60.730225,-45.587596
2012-01-23 22:49:23,-60.730077,-45.587889
2012-01-23 22:51:23,-60.730369,-45.587467
2012-01-23 22:53:23,-60.730443,-45.587308
2012-01-23 22:55:23,-60.730084,-45.588058
2012-01-23 22:57:23,-60.730328,-45.58734
2012-01-23 22:59:23,-60.730455,-45.587273
2012-01-23 23:01:23,-60.730321,-45.587511
2012-01-23 23:03:23,-60.730611,-45.587563
2012-01-23 23:05:23,-60.730281,-45.587834
2012-01-23 23:07:23,-60.730315,-45.587982
2012-01-23 23:09:23,-60.730506,-45.587456
2012-01-23 23:11:23,-60.730237,-45.587796
2012-01-23 23:13:23,-60.730382,-45.587877
2012-01-23 23:15:23,-60.730451,-45.587595
2012-01-23 23:17:23,-60.730531,-45.587872
2012-01-23 23:19:23,-60.730458,-45.587862
2012-01-23 23:21:23,-60.730294,-45.58776
2012-01-23 23:23:23,-60.730455,-45.587704
2012-01-23 23:25:23,-60.730404,-45.587766
2012-01-23 23:27:23,-60.730311,-45.587547
2012-01-23 23:29:23,-60.730389,-45.587949
2012-01-23 23:31:23,-60.730287,-45.587742
2012-01-23 23:33:23,-60.730382,-45.58762
2012-01-23 23:35:23,-60.730373,-45.587766
2012-01-23 23:37:23,-60.730197,-45.587893
2012-01-23 23:39:23,-60.730347,-45.587435
2012-01-23 23:41:23,-60.730213,-45.587671
2012-01-23 23:43:23,-60.730341,-45.587991
2012-01-23 23:45:23,-60.730329,-45.587937
2012-01-23 23:47:23,-60.730347,-45.587782
2012-01-23 23:49:23,-60.730235,-45.588102
2012-01-23 23:51:23,-60.730378,-45.588019
2012-01-23 23:53:23,-60.730426,-45.587735
2012-01-23 23:55:23,-60.730249,-45.58792
2012-01-23 23:57:23,-60.730453,-45.587604
2012-01-23 23:59:23,-60.730491,-45.587182
2012-01-24 00:01:23,-60.730411,-45.587076
2012-01-24 00:03:23,-60.729545,-45.587602
2012-01-24 00:05:23,-60.730292,-45.587711
2012-01-24 00:07:23,-60.730398,-45.587497
2012-01-24 00:09:23,-60.730317,-45.587674
2012-01-24 00:11:23,-60.730336,-45.587697
2012-01-24 00:13:23,-60.730459,-45.587401
2012-01-24 00:15:23,-60.730368,-45.587488
2012-01-24 00:17:23,-60.730333,-45.587667
