DateTime,Latitude_degrees_north,Longitude_degrees_east,DEP_ID
2018-12-13 12:06:20,-60.729418,-45.585799,SIC083
2018-12-13 12:10:23,-60.729471,-45.586096,SIC083
2018-12-13 12:14:23,-60.729365,-45.586834,SIC083
2018-12-13 12:18:18,-60.729461,-45.585613,SIC083
2018-12-13 12:22:20,-60.729344,-45.585994,SIC083
2018-12-13 12:26:18,-60.729241,-45.585531,SIC083
2018-12-13 12:30:21,-60.729303,-45.585786,SIC083
2018-12-13 12:34:18,-60.729236,-45.585978,SIC083
2018-12-13 12:38:20,-60.729575,-45.585684,SIC083
2018-12-13 12:42:15,-60.729403,-45.585833,SIC083
2018-12-13 14:42:15,-60.729077,-45.585943,SIC083
2018-12-13 16:42:24,-60.731273,-45.585885,SIC083
2018-12-13 17:33:28,-60.754278,-45.573333,SIC083
2018-12-13 17:37:45,-60.75724,-45.572443,SIC083
2018-12-13 17:41:48,-60.758456,-45.571427,SIC083
2018-12-13 17:45:48,-60.759909,-45.569972,SIC083
2018-12-13 17:49:47,-60.762784,-45.571757,SIC083
2018-12-13 17:54:00,-60.763626,-45.571887,SIC083
2018-12-13 17:58:05,-60.764373,-45.570732,SIC083
2018-12-13 18:02:11,-60.765275,-45.569988,SIC083
2018-12-13 18:07:24,-60.767052,-45.570134,SIC083
2018-12-13 18:19:45,-60.776058,-45.571324,SIC083
2018-12-13 18:24:36,-60.778638,-45.569101,SIC083
2018-12-13 18:28:34,-60.779764,-45.569832,SIC083
2018-12-13 18:38:05,-60.786378,-45.567325,SIC083
2018-12-13 18:51:52,-60.797771,-45.563994,SIC083
2018-12-13 18:58:44,-60.802465,-45.56433,SIC083
2018-12-13 19:02:43,-60.804614,-45.564889,SIC083
2018-12-13 19:08:18,-60.808239,-45.564394,SIC083
2018-12-13 19:21:30,-60.818275,-45.57528,SIC083
2018-12-13 19:26:14,-60.822036,-45.576014,SIC083
2018-12-13 19:41:15,-60.833557,-45.575883,SIC083
2018-12-13 19:45:41,-60.833827,-45.574006,SIC083
2018-12-13 19:50:18,-60.834462,-45.57455,SIC083
2018-12-13 19:55:34,-60.834931,-45.571352,SIC083
2018-12-13 20:00:19,-60.835711,-45.571037,SIC083
2018-12-13 20:10:18,-60.837439,-45.570163,SIC083
2018-12-13 20:14:18,-60.839346,-45.568814,SIC083
2018-12-13 20:19:44,-60.84263,-45.567549,SIC083
2018-12-13 20:24:17,-60.84591,-45.570046,SIC083
2018-12-13 20:29:16,-60.849855,-45.56805,SIC083
2018-12-13 20:33:20,-60.850361,-45.570206,SIC083
2018-12-13 20:37:40,-60.850236,-45.568619,SIC083
2018-12-13 20:42:30,-60.851043,-45.568699,SIC083
2018-12-13 20:51:40,-60.850797,-45.570122,SIC083
2018-12-13 20:55:41,-60.852188,-45.570449,SIC083
2018-12-13 20:59:43,-60.852626,-45.571774,SIC083
2018-12-13 21:03:41,-60.85323,-45.572737,SIC083
2018-12-13 21:11:39,-60.854755,-45.573641,SIC083
2018-12-13 21:15:41,-60.855311,-45.574825,SIC083
2018-12-13 21:19:39,-60.855891,-45.575107,SIC083
2018-12-13 21:23:44,-60.856983,-45.575123,SIC083
2018-12-13 21:27:43,-60.857888,-45.574278,SIC083
2018-12-13 21:31:42,-60.858204,-45.575603,SIC083
2018-12-13 21:35:45,-60.859092,-45.576173,SIC083
2018-12-13 21:39:42,-60.860429,-45.574955,SIC083
2018-12-13 21:43:55,-60.860865,-45.575023,SIC083
2018-12-13 21:51:55,-60.863314,-45.573976,SIC083
2018-12-13 21:55:55,-60.864135,-45.574018,SIC083
2018-12-13 21:59:57,-60.865171,-45.573269,SIC083
2018-12-13 22:04:00,-60.865918,-45.573218,SIC083
2018-12-13 22:07:54,-60.866848,-45.573176,SIC083
2018-12-13 22:11:53,-60.867771,-45.572693,SIC083
2018-12-13 22:15:56,-60.86843,-45.573075,SIC083
2018-12-13 22:19:53,-60.869342,-45.57358,SIC083
2018-12-13 22:23:52,-60.869912,-45.572637,SIC083
2018-12-13 22:27:56,-60.870358,-45.572364,SIC083
2018-12-13 22:32:08,-60.871967,-45.573383,SIC083
2018-12-13 22:40:07,-60.873796,-45.57308,SIC083
2018-12-13 22:44:06,-60.874511,-45.572693,SIC083
2018-12-13 22:48:04,-60.875226,-45.572678,SIC083
2018-12-13 22:52:04,-60.875693,-45.572799,SIC083
2018-12-13 22:56:04,-60.87616,-45.573627,SIC083
2018-12-13 23:00:04,-60.876479,-45.573927,SIC083
2018-12-13 23:04:38,-60.877184,-45.575622,SIC083
2018-12-13 23:08:57,-60.878423,-45.577641,SIC083
2018-12-13 23:14:09,-60.880388,-45.581149,SIC083
2018-12-13 23:18:09,-60.881292,-45.583187,SIC083
2018-12-13 23:22:53,-60.881406,-45.588141,SIC083
2018-12-13 23:28:08,-60.880412,-45.594478,SIC083
2018-12-13 23:32:43,-60.879747,-45.599114,SIC083
2018-12-13 23:37:39,-60.878496,-45.604532,SIC083
2018-12-13 23:41:41,-60.877354,-45.609245,SIC083
2018-12-13 23:45:59,-60.878258,-45.612221,SIC083
2018-12-13 23:51:55,-60.880631,-45.618593,SIC083
2018-12-13 23:56:07,-60.882018,-45.623857,SIC083
2018-12-14 00:00:19,-60.883544,-45.629735,SIC083
2018-12-14 00:05:32,-60.884823,-45.635355,SIC083
2018-12-14 00:09:39,-60.885755,-45.640162,SIC083
2018-12-14 00:13:39,-60.88725,-45.645523,SIC083
2018-12-14 00:18:51,-60.888098,-45.653414,SIC083
2018-12-14 00:27:40,-60.891726,-45.664063,SIC083
2018-12-14 00:33:54,-60.894954,-45.670311,SIC083
2018-12-14 00:38:15,-60.896302,-45.676562,SIC083
2018-12-14 00:46:37,-60.899222,-45.689252,SIC083
2018-12-14 00:51:08,-60.90016,-45.694481,SIC083
2018-12-14 00:55:21,-60.901121,-45.698807,SIC083
2018-12-14 00:59:27,-60.90149,-45.702694,SIC083
2018-12-14 01:03:27,-60.90151,-45.704206,SIC083
2018-12-14 01:07:32,-60.901656,-45.706885,SIC083
2018-12-14 01:15:30,-60.902532,-45.7159,SIC083
2018-12-14 01:19:51,-60.903547,-45.722234,SIC083
2018-12-14 01:24:41,-60.90421,-45.729131,SIC083
2018-12-14 01:29:24,-60.905026,-45.737432,SIC083
2018-12-14 01:38:45,-60.909123,-45.751814,SIC083
2018-12-14 01:43:48,-60.911676,-45.758412,SIC083
2018-12-14 01:49:24,-60.911653,-45.76784,SIC083
2018-12-14 01:54:33,-60.91329,-45.773856,SIC083
2018-12-14 01:59:14,-60.914003,-45.777369,SIC083
2018-12-14 02:12:20,-60.913422,-45.778272,SIC083
2018-12-14 02:16:18,-60.912939,-45.777741,SIC083
2018-12-14 02:20:40,-60.913342,-45.778085,SIC083
2018-12-14 02:30:32,-60.912518,-45.779209,SIC083
2018-12-14 02:35:38,-60.912662,-45.780764,SIC083
2018-12-14 02:39:43,-60.913551,-45.783333,SIC083
2018-12-14 02:44:04,-60.91426,-45.785722,SIC083
2018-12-14 02:48:00,-60.915732,-45.787576,SIC083
2018-12-14 02:52:03,-60.916753,-45.788638,SIC083
2018-12-14 02:56:00,-60.917976,-45.789831,SIC083
2018-12-14 03:00:01,-60.918702,-45.791967,SIC083
2018-12-14 03:08:31,-60.92125,-45.79473,SIC083
2018-12-14 03:12:33,-60.922414,-45.797439,SIC083
2018-12-14 03:17:08,-60.923562,-45.799999,SIC083
2018-12-14 03:21:12,-60.924228,-45.799526,SIC083
2018-12-14 03:29:50,-60.924592,-45.800813,SIC083
2018-12-14 03:34:44,-60.922515,-45.799651,SIC083
2018-12-14 03:38:54,-60.922459,-45.79804,SIC083
2018-12-14 03:43:26,-60.921846,-45.799908,SIC083
2018-12-14 03:48:04,-60.921127,-45.798772,SIC083
2018-12-14 03:56:25,-60.921162,-45.797962,SIC083
2018-12-14 04:00:43,-60.920251,-45.797076,SIC083
2018-12-14 04:10:11,-60.919895,-45.797139,SIC083
2018-12-14 04:14:41,-60.920435,-45.795456,SIC083
2018-12-14 04:18:41,-60.920552,-45.796495,SIC083
2018-12-14 04:22:42,-60.92002,-45.797936,SIC083
2018-12-14 04:26:43,-60.919406,-45.799192,SIC083
2018-12-14 04:30:45,-60.918897,-45.799859,SIC083
2018-12-14 04:34:42,-60.919536,-45.798981,SIC083
2018-12-14 04:38:43,-60.919697,-45.798057,SIC083
2018-12-14 04:42:56,-60.920368,-45.796328,SIC083
2018-12-14 04:46:50,-60.920304,-45.794585,SIC083
2018-12-14 04:50:49,-60.920406,-45.795643,SIC083
2018-12-14 04:55:20,-60.920572,-45.797623,SIC083
2018-12-14 05:00:30,-60.920642,-45.800793,SIC083
2018-12-14 05:05:47,-60.919825,-45.8008,SIC083
2018-12-14 05:09:37,-60.919887,-45.804183,SIC083
2018-12-14 05:13:38,-60.920929,-45.801151,SIC083
2018-12-14 05:17:36,-60.921611,-45.799375,SIC083
2018-12-14 05:21:38,-60.921555,-45.800244,SIC083
2018-12-14 05:26:17,-60.923466,-45.79917,SIC083
2018-12-14 05:30:55,-60.924167,-45.799667,SIC083
2018-12-14 05:34:55,-60.923227,-45.801602,SIC083
2018-12-14 05:40:00,-60.923129,-45.80404,SIC083
2018-12-14 05:44:04,-60.922796,-45.803651,SIC083
2018-12-14 05:48:03,-60.924218,-45.802853,SIC083
2018-12-14 05:52:42,-60.924616,-45.798923,SIC083
2018-12-14 05:57:26,-60.92339,-45.801779,SIC083
2018-12-14 06:01:31,-60.923988,-45.805451,SIC083
2018-12-14 06:05:25,-60.924761,-45.807646,SIC083
2018-12-14 06:09:27,-60.925699,-45.806675,SIC083
2018-12-14 06:13:25,-60.926445,-45.805359,SIC083
2018-12-14 06:17:24,-60.926892,-45.803545,SIC083
2018-12-14 06:21:25,-60.927247,-45.802023,SIC083
2018-12-14 06:25:25,-60.927609,-45.80027,SIC083
2018-12-14 06:29:26,-60.928046,-45.79939,SIC083
2018-12-14 06:33:26,-60.927951,-45.799213,SIC083
2018-12-14 06:37:32,-60.929009,-45.79602,SIC083
2018-12-14 06:41:42,-60.929902,-45.795175,SIC083
2018-12-14 06:45:32,-60.930782,-45.795804,SIC083
2018-12-14 06:49:37,-60.931612,-45.796881,SIC083
2018-12-14 07:01:41,-60.932479,-45.793095,SIC083
2018-12-14 07:05:41,-60.932265,-45.790822,SIC083
2018-12-14 07:09:40,-60.931774,-45.789152,SIC083
2018-12-14 07:13:35,-60.931128,-45.789453,SIC083
2018-12-14 07:17:39,-60.93117,-45.790502,SIC083
2018-12-14 07:21:34,-60.931213,-45.791765,SIC083
2018-12-14 07:25:38,-60.931427,-45.793228,SIC083
2018-12-14 08:21:51,-60.936282,-45.813057,SIC083
2018-12-14 08:30:06,-60.939453,-45.816073,SIC083
2018-12-14 08:35:03,-60.941121,-45.816205,SIC083
2018-12-14 08:48:30,-60.945756,-45.819934,SIC083
2018-12-14 08:56:33,-60.949379,-45.824694,SIC083
2018-12-14 09:00:34,-60.95116,-45.827002,SIC083
2018-12-14 09:08:48,-60.955016,-45.831651,SIC083
2018-12-14 09:12:53,-60.956824,-45.833946,SIC083
2018-12-14 09:20:53,-60.958992,-45.833605,SIC083
2018-12-14 09:26:05,-60.959782,-45.833819,SIC083
2018-12-14 09:30:03,-60.960203,-45.836468,SIC083
2018-12-14 09:34:01,-60.962085,-45.835197,SIC083
2018-12-14 09:38:09,-60.962589,-45.834166,SIC083
2018-12-14 09:46:01,-60.963602,-45.831683,SIC083
2018-12-14 09:50:02,-60.964376,-45.830627,SIC083
2018-12-14 09:54:04,-60.965975,-45.831085,SIC083
2018-12-14 09:58:26,-60.967766,-45.832102,SIC083
2018-12-14 10:03:03,-60.969705,-45.833994,SIC083
2018-12-14 10:07:04,-60.971748,-45.83602,SIC083
2018-12-14 10:11:34,-60.973631,-45.838916,SIC083
2018-12-14 10:17:29,-60.976495,-45.842332,SIC083
2018-12-14 10:21:41,-60.978645,-45.844672,SIC083
2018-12-14 10:26:57,-60.981735,-45.847662,SIC083
2018-12-14 10:35:15,-60.985974,-45.853157,SIC083
2018-12-14 10:39:32,-60.988931,-45.856171,SIC083
2018-12-14 10:43:31,-60.991501,-45.858288,SIC083
2018-12-14 10:49:18,-60.99486,-45.861395,SIC083
2018-12-14 11:00:57,-61.001613,-45.869081,SIC083
2018-12-14 11:05:35,-61.004551,-45.872264,SIC083
2018-12-14 11:10:41,-61.007961,-45.875843,SIC083
2018-12-14 11:24:40,-61.017012,-45.883896,SIC083
2018-12-14 11:29:18,-61.020453,-45.886691,SIC083
2018-12-14 11:35:17,-61.024388,-45.890706,SIC083
2018-12-14 11:39:20,-61.0272,-45.893744,SIC083
2018-12-14 11:43:59,-61.028963,-45.896006,SIC083
2018-12-14 11:48:21,-61.032187,-45.898481,SIC083
2018-12-14 11:54:14,-61.034814,-45.899493,SIC083
2018-12-14 11:59:58,-61.037088,-45.901354,SIC083
2018-12-14 12:03:59,-61.039533,-45.902897,SIC083
2018-12-14 12:09:50,-61.043874,-45.90531,SIC083
2018-12-14 12:13:49,-61.045539,-45.907672,SIC083
2018-12-14 12:19:06,-61.047942,-45.909844,SIC083
2018-12-14 12:23:29,-61.050475,-45.912984,SIC083
2018-12-14 12:28:33,-61.053523,-45.914764,SIC083
2018-12-14 12:32:31,-61.054656,-45.915449,SIC083
2018-12-14 12:38:00,-61.056886,-45.916493,SIC083
2018-12-14 12:42:03,-61.058811,-45.918628,SIC083
2018-12-14 12:47:17,-61.060349,-45.919051,SIC083
2018-12-14 12:51:30,-61.061676,-45.920906,SIC083
2018-12-14 12:55:55,-61.063941,-45.923063,SIC083
2018-12-14 12:59:49,-61.064883,-45.924334,SIC083
2018-12-14 13:03:50,-61.065224,-45.925861,SIC083
2018-12-14 13:07:54,-61.06605,-45.923478,SIC083
2018-12-14 13:11:47,-61.065337,-45.922328,SIC083
2018-12-14 13:16:00,-61.066312,-45.919558,SIC083
2018-12-14 13:19:46,-61.06652,-45.917686,SIC083
2018-12-14 13:23:52,-61.067174,-45.915876,SIC083
2018-12-14 13:27:49,-61.06745,-45.915035,SIC083
2018-12-14 13:31:43,-61.068403,-45.914255,SIC083
2018-12-14 13:35:50,-61.069313,-45.913419,SIC083
2018-12-14 13:40:08,-61.070981,-45.914141,SIC083
2018-12-14 13:44:08,-61.072642,-45.915616,SIC083
2018-12-14 13:48:50,-61.074734,-45.918586,SIC083
2018-12-14 13:53:16,-61.076934,-45.921168,SIC083
2018-12-14 13:57:38,-61.078587,-45.924055,SIC083
2018-12-14 14:01:37,-61.079963,-45.926375,SIC083
2018-12-14 14:07:26,-61.083044,-45.930628,SIC083
2018-12-14 14:11:47,-61.085433,-45.934208,SIC083
2018-12-14 14:16:01,-61.087396,-45.937453,SIC083
2018-12-14 14:20:30,-61.09033,-45.941269,SIC083
2018-12-14 14:24:30,-61.09125,-45.942908,SIC083
2018-12-14 14:28:35,-61.09014,-45.942837,SIC083
