DateTime,Latitude_degrees_north,Longitude_degrees_east,DEP_ID
2019-01-08 11:23:54,-60.726981,-45.596506,SIC118
2019-01-08 11:25:54,-60.726789,-45.594403,SIC118
2019-01-08 11:27:56,-60.727608,-45.593265,SIC118
2019-01-08 11:30:00,-60.728153,-45.591423,SIC118
2019-01-08 11:31:55,-60.728543,-45.588734,SIC118
2019-01-08 11:33:55,-60.729264,-45.58613,SIC118
2019-01-08 11:35:59,-60.72929,-45.585647,SIC118
2019-01-08 11:38:07,-60.729202,-45.585656,SIC118
2019-01-08 11:40:02,-60.729178,-45.58578,SIC118
2019-01-08 11:42:01,-60.729047,-45.586288,SIC118
2019-01-08 13:51:26,-60.772492,-45.62889,SIC118
2019-01-08 13:55:37,-60.776274,-45.631157,SIC118
2019-01-08 14:01:51,-60.783507,-45.639869,SIC118
2019-01-08 14:10:34,-60.791196,-45.642511,SIC118
2019-01-08 14:12:33,-60.792018,-45.64464,SIC118
2019-01-08 14:17:21,-60.796888,-45.646508,SIC118
2019-01-08 14:22:28,-60.802102,-45.650747,SIC118
2019-01-08 14:29:50,-60.810488,-45.653906,SIC118
2019-01-08 15:09:16,-60.853816,-45.667893,SIC118
2019-01-08 15:12:50,-60.857092,-45.669463,SIC118
2019-01-08 15:21:00,-60.865989,-45.673109,SIC118
2019-01-08 15:27:47,-60.873044,-45.676697,SIC118
2019-01-08 15:31:55,-60.877179,-45.677993,SIC118
2019-01-08 15:37:14,-60.882642,-45.680454,SIC118
2019-01-08 15:49:02,-60.894404,-45.68712,SIC118
2019-01-08 15:53:43,-60.899168,-45.690182,SIC118
2019-01-08 16:00:18,-60.905276,-45.693602,SIC118
2019-01-08 16:12:34,-60.913705,-45.696076,SIC118
2019-01-08 16:15:33,-60.915688,-45.695559,SIC118
2019-01-08 16:18:48,-60.917305,-45.697982,SIC118
2019-01-08 16:21:18,-60.918986,-45.699063,SIC118
2019-01-08 16:27:36,-60.923401,-45.701595,SIC118
2019-01-08 16:33:11,-60.925798,-45.703776,SIC118
2019-01-08 16:39:21,-60.928116,-45.707521,SIC118
2019-01-08 16:41:57,-60.929737,-45.708085,SIC118
2019-01-08 16:48:49,-60.933585,-45.711034,SIC118
2019-01-08 16:53:08,-60.934232,-45.710801,SIC118
2019-01-08 16:55:02,-60.934413,-45.710598,SIC118
2019-01-08 17:10:36,-60.938611,-45.715428,SIC118
2019-01-08 17:12:30,-60.938109,-45.715783,SIC118
2019-01-08 17:16:32,-60.939142,-45.717093,SIC118
2019-01-08 17:18:32,-60.939322,-45.717482,SIC118
2019-01-08 17:20:28,-60.939706,-45.718043,SIC118
2019-01-08 17:22:32,-60.940124,-45.718649,SIC118
2019-01-08 17:24:27,-60.940351,-45.71937,SIC118
2019-01-08 17:26:26,-60.940676,-45.719798,SIC118
2019-01-08 17:28:31,-60.941271,-45.720096,SIC118
2019-01-08 17:32:31,-60.941846,-45.721013,SIC118
