DateTime,Latitude_degrees_north,Longitude_degrees_east,DEP_ID
2014-01-01 17:47:43,-60.738693,-45.575754,SIC025
2014-01-01 18:10:27,-60.758347,-45.584663,SIC025
2014-01-01 18:16:53,-60.763785,-45.587309,SIC025
2014-01-01 18:37:02,-60.772977,-45.590212,SIC025
2014-01-01 18:48:48,-60.781548,-45.598964,SIC025
2014-01-01 18:59:44,-60.790278,-45.610217,SIC025
2014-01-01 19:14:32,-60.801638,-45.629553,SIC025
2014-01-01 20:29:26,-60.856641,-45.765358,SIC025
2014-01-01 20:34:26,-60.859296,-45.772797,SIC025
2014-01-01 20:49:56,-60.867667,-45.798688,SIC025
2014-01-01 21:05:42,-60.880284,-45.821432,SIC025
2014-01-01 21:16:09,-60.885568,-45.840618,SIC025
2014-01-01 21:37:42,-60.899769,-45.878661,SIC025
2014-01-01 21:50:04,-60.904396,-45.901748,SIC025
2014-01-01 22:00:08,-60.90925,-45.922412,SIC025
2014-01-01 22:41:23,-60.92607,-46.009182,SIC025
2014-01-01 22:49:25,-60.928464,-46.023141,SIC025
2014-01-01 22:57:30,-60.932758,-46.040832,SIC025
2014-01-01 23:10:54,-60.940772,-46.066578,SIC025
2014-01-01 23:44:31,-60.965787,-46.135516,SIC025
2014-01-01 23:59:51,-60.976348,-46.167838,SIC025
2014-01-02 00:04:50,-60.976464,-46.167264,SIC025
2014-01-02 00:09:50,-60.976668,-46.166375,SIC025
2014-01-02 00:14:50,-60.976967,-46.165285,SIC025
2014-01-02 00:19:50,-60.977437,-46.164602,SIC025
2014-01-02 00:24:50,-60.977348,-46.163068,SIC025
2014-01-02 02:29:50,-60.980509,-46.154999,SIC025
2014-01-02 04:11:06,-60.983905,-46.144254,SIC025
2014-01-02 04:16:15,-60.982685,-46.150063,SIC025
2014-01-02 04:21:45,-60.982467,-46.155794,SIC025
2014-01-02 04:27:22,-60.98549,-46.161304,SIC025
2014-01-02 04:32:54,-60.986122,-46.169147,SIC025
2014-01-02 04:37:59,-60.9858,-46.175708,SIC025
