DateTime,Latitude_degrees_north,Longitude_degrees_east,DEP_ID
2018-12-27 11:58:53,-60.728912,-45.585627,SIC096
2018-12-27 12:02:52,-60.729021,-45.585874,SIC096
2018-12-27 12:06:55,-60.729003,-45.585872,SIC096
2018-12-27 12:11:02,-60.729327,-45.58579,SIC096
2018-12-27 12:15:05,-60.729313,-45.58557,SIC096
2018-12-27 12:19:06,-60.728909,-45.585844,SIC096
2018-12-27 12:23:08,-60.728493,-45.585621,SIC096
2018-12-27 12:27:10,-60.728064,-45.585487,SIC096
2018-12-27 12:31:11,-60.728873,-45.585767,SIC096
2018-12-27 12:35:08,-60.729264,-45.585866,SIC096
2018-12-27 14:35:19,-60.731017,-45.589691,SIC096
2018-12-27 16:35:26,-60.730989,-45.589832,SIC096
2018-12-27 18:35:29,-60.731279,-45.589599,SIC096
2018-12-27 20:35:30,-60.731244,-45.589655,SIC096
2018-12-27 22:35:32,-60.730945,-45.589708,SIC096
2018-12-28 00:35:32,-60.730924,-45.589828,SIC096
2018-12-28 02:35:31,-60.731216,-45.589938,SIC096
2018-12-28 04:35:31,-60.730996,-45.589644,SIC096
2018-12-28 06:35:30,-60.730968,-45.589775,SIC096
2018-12-28 08:35:32,-60.730998,-45.589452,SIC096
2018-12-28 10:35:31,-60.731092,-45.589712,SIC096
2018-12-28 12:35:38,-60.73108,-45.589679,SIC096
2018-12-28 14:35:33,-60.731021,-45.589552,SIC096
2018-12-28 16:35:40,-60.731033,-45.589783,SIC096
2018-12-28 18:35:35,-60.731098,-45.589512,SIC096
2018-12-28 20:35:39,-60.731104,-45.589548,SIC096
2018-12-28 22:35:37,-60.730968,-45.589739,SIC096
2018-12-29 00:35:34,-60.730959,-45.5897,SIC096
2018-12-29 02:35:37,-60.731062,-45.589703,SIC096
2018-12-29 04:35:37,-60.730972,-45.589645,SIC096
2018-12-29 07:19:09,-60.781801,-45.600598,SIC096
2018-12-29 07:23:22,-60.782463,-45.601265,SIC096
2018-12-29 07:31:17,-60.784105,-45.604508,SIC096
2018-12-29 07:35:19,-60.783343,-45.615731,SIC096
2018-12-29 07:39:25,-60.785538,-45.608642,SIC096
2018-12-29 07:43:24,-60.786191,-45.610466,SIC096
2018-12-29 07:48:14,-60.786637,-45.609715,SIC096
2018-12-29 07:53:03,-60.790244,-45.6127,SIC096
2018-12-29 07:56:57,-60.791413,-45.616259,SIC096
2018-12-29 08:00:56,-60.792434,-45.617324,SIC096
2018-12-29 08:13:10,-60.798405,-45.614559,SIC096
2018-12-29 08:17:14,-60.800432,-45.614895,SIC096
2018-12-29 08:21:24,-60.801971,-45.616286,SIC096
2018-12-29 08:25:16,-60.802804,-45.617964,SIC096
2018-12-29 08:33:17,-60.803454,-45.620801,SIC096
2018-12-29 08:37:28,-60.80385,-45.62169,SIC096
2018-12-29 08:49:35,-60.805648,-45.623276,SIC096
2018-12-29 08:53:30,-60.806449,-45.622607,SIC096
2018-12-29 08:57:26,-60.807088,-45.622531,SIC096
2018-12-29 09:01:26,-60.808171,-45.622034,SIC096
2018-12-29 09:05:31,-60.80922,-45.620275,SIC096
2018-12-29 09:09:29,-60.809556,-45.619232,SIC096
2018-12-29 09:13:29,-60.80993,-45.618527,SIC096
2018-12-29 09:17:29,-60.810281,-45.617125,SIC096
2018-12-29 09:26:21,-60.811109,-45.614825,SIC096
2018-12-29 09:30:52,-60.812951,-45.613967,SIC096
