DateTime,Latitude_degrees_north,Longitude_degrees_east,DEP_ID
2014-01-01 19:59:48,-60.732016,-45.57618,SIC022
2014-01-01 20:04:48,-60.732715,-45.572345,SIC022
2014-01-01 20:09:51,-60.733836,-45.568755,SIC022
2014-01-01 20:14:54,-60.734478,-45.5658,SIC022
2014-01-01 20:20:00,-60.736135,-45.564776,SIC022
2014-01-01 20:25:19,-60.739086,-45.563672,SIC022
2014-01-01 20:30:51,-60.743002,-45.56326,SIC022
2014-01-01 20:36:58,-60.747251,-45.564218,SIC022
2014-01-01 20:43:06,-60.750861,-45.566941,SIC022
2014-01-01 20:58:50,-60.761866,-45.582838,SIC022
2014-01-01 21:09:38,-60.769765,-45.59237,SIC022
2014-01-01 21:18:13,-60.774602,-45.605659,SIC022
2014-01-01 21:24:01,-60.778712,-45.608984,SIC022
2014-01-01 21:29:52,-60.78176,-45.611736,SIC022
2014-01-01 21:35:38,-60.784972,-45.61667,SIC022
2014-01-01 21:40:48,-60.788243,-45.623255,SIC022
2014-01-01 21:45:47,-60.790577,-45.628066,SIC022
2014-01-01 21:50:47,-60.7944,-45.634227,SIC022
2014-01-01 21:56:41,-60.79913,-45.640639,SIC022
2014-01-01 22:02:14,-60.805293,-45.650774,SIC022
2014-01-01 22:10:14,-60.807828,-45.653066,SIC022
2014-01-01 22:23:46,-60.820348,-45.664308,SIC022
2014-01-01 22:29:45,-60.825988,-45.666906,SIC022
2014-01-01 22:40:03,-60.836624,-45.66947,SIC022
2014-01-01 22:51:06,-60.848132,-45.669931,SIC022
2014-01-01 22:57:59,-60.854823,-45.667784,SIC022
2014-01-01 23:10:30,-60.868277,-45.673966,SIC022
2014-01-01 23:15:29,-60.868853,-45.672868,SIC022
2014-01-01 23:28:23,-60.878057,-45.681062,SIC022
2014-01-01 23:34:02,-60.882102,-45.686019,SIC022
2014-01-01 23:41:12,-60.889301,-45.688006,SIC022
2014-01-01 23:52:26,-60.901464,-45.692155,SIC022
2014-01-01 23:57:25,-60.901816,-45.691746,SIC022
2014-01-02 00:03:00,-60.904254,-45.691094,SIC022
2014-01-02 00:08:23,-60.908726,-45.697293,SIC022
2014-01-02 00:29:04,-60.923341,-45.71071,SIC022
2014-01-02 00:41:25,-60.930762,-45.722712,SIC022
2014-01-02 00:46:44,-60.933068,-45.727958,SIC022
2014-01-02 00:51:44,-60.934831,-45.731407,SIC022
2014-01-02 00:56:44,-60.935086,-45.730849,SIC022
2014-01-02 01:01:44,-60.935287,-45.729863,SIC022
2014-01-02 01:06:44,-60.937411,-45.734422,SIC022
2014-01-02 01:11:44,-60.93764,-45.733562,SIC022
2014-01-02 03:16:44,-60.939442,-45.728392,SIC022
2014-01-02 05:13:14,-60.948376,-45.718961,SIC022
2014-01-02 05:18:48,-60.951265,-45.725142,SIC022
2014-01-02 05:24:38,-60.954937,-45.732343,SIC022
2014-01-02 05:30:06,-60.957632,-45.741257,SIC022
