DateTime,Latitude_degrees_north,Longitude_degrees_east,DEP_ID
2016-01-12 13:49:20,-60.729561,-45.586038,SIC053
2016-01-12 15:49:20,-60.731709,-45.58759,SIC053
2016-01-12 16:38:58,-60.773277,-45.646748,SIC053
2016-01-12 17:31:43,-60.826716,-45.749205,SIC053
2016-01-12 18:13:56,-60.867722,-45.833859,SIC053
2016-01-12 18:22:47,-60.875489,-45.849512,SIC053
2016-01-12 18:37:27,-60.887873,-45.875396,SIC053
2016-01-12 18:53:01,-60.898338,-45.896553,SIC053
2016-01-12 19:03:48,-60.901962,-45.901491,SIC053
2016-01-12 19:13:50,-60.904435,-45.902889,SIC053
2016-01-12 19:18:49,-60.90487,-45.895834,SIC053
2016-01-12 19:23:49,-60.905317,-45.905655,SIC053
2016-01-12 19:28:49,-60.906195,-45.90577,SIC053
2016-01-12 19:34:12,-60.908786,-45.909883,SIC053
2016-01-12 19:39:33,-60.911053,-45.914487,SIC053
2016-01-12 19:44:36,-60.912823,-45.91855,SIC053
2016-01-12 19:49:36,-60.914531,-45.922627,SIC053
2016-01-12 20:01:48,-60.920058,-45.931004,SIC053
2016-01-12 20:07:13,-60.924278,-45.933823,SIC053
2016-01-12 20:12:14,-60.925651,-45.938362,SIC053
2016-01-12 20:18:24,-60.927162,-45.944208,SIC053
2016-01-12 20:24:18,-60.929057,-45.949954,SIC053
2016-01-12 20:29:40,-60.931839,-45.954722,SIC053
2016-01-12 20:35:25,-60.934576,-45.960126,SIC053
2016-01-12 20:46:11,-60.940013,-45.970108,SIC053
2016-01-12 20:53:04,-60.943448,-45.976689,SIC053
2016-01-12 20:58:31,-60.945981,-45.982693,SIC053
2016-01-12 21:04:25,-60.949708,-45.987536,SIC053
2016-01-12 21:10:43,-60.953042,-45.994597,SIC053
2016-01-12 21:16:22,-60.956431,-46.001236,SIC053
2016-01-12 21:22:20,-60.960437,-46.00765,SIC053
2016-01-12 21:27:37,-60.962954,-46.011981,SIC053
2016-01-12 21:33:25,-60.966172,-46.018613,SIC053
2016-01-12 21:39:15,-60.969386,-46.025545,SIC053
2016-01-12 21:44:40,-60.971625,-46.031804,SIC053
2016-01-12 21:50:45,-60.974676,-46.04195,SIC053
2016-01-12 21:56:17,-60.977779,-46.046833,SIC053
2016-01-12 22:02:15,-60.980529,-46.05452,SIC053
2016-01-12 22:07:49,-60.982946,-46.062302,SIC053
2016-01-12 22:12:51,-60.985301,-46.068785,SIC053
2016-01-12 22:30:02,-60.993796,-46.092366,SIC053
2016-01-12 22:35:02,-60.996106,-46.099245,SIC053
2016-01-12 22:40:32,-60.998892,-46.107381,SIC053
2016-01-12 22:45:51,-61.002525,-46.113986,SIC053
2016-01-12 22:51:42,-61.006158,-46.122883,SIC053
2016-01-12 22:57:05,-61.008169,-46.129733,SIC053
2016-01-12 23:02:22,-61.010306,-46.137617,SIC053
2016-01-12 23:07:25,-61.013048,-46.144915,SIC053
2016-01-12 23:12:25,-61.015348,-46.151206,SIC053
2016-01-12 23:17:25,-61.018099,-46.157485,SIC053
2016-01-12 23:22:42,-61.02044,-46.162032,SIC053
2016-01-12 23:29:00,-61.024472,-46.173269,SIC053
2016-01-12 23:34:00,-61.026855,-46.179089,SIC053
2016-01-12 23:39:59,-61.026781,-46.186048,SIC053
2016-01-12 23:47:35,-61.030623,-46.196408,SIC053
2016-01-12 23:53:03,-61.03356,-46.203401,SIC053
2016-01-12 23:58:18,-61.035795,-46.207959,SIC053
2016-01-13 00:09:21,-61.040865,-46.220784,SIC053
2016-01-13 00:14:34,-61.04324,-46.225191,SIC053
2016-01-13 00:19:33,-61.044971,-46.232233,SIC053
2016-01-13 00:24:50,-61.047022,-46.239449,SIC053
2016-01-13 00:30:02,-61.047705,-46.251358,SIC053
2016-01-13 00:35:10,-61.051474,-46.25187,SIC053
2016-01-13 00:40:35,-61.053605,-46.259183,SIC053
2016-01-13 00:47:31,-61.055902,-46.259569,SIC053
2016-01-13 01:00:05,-61.056335,-46.278859,SIC053
2016-01-13 01:06:43,-61.056656,-46.287457,SIC053
2016-01-13 01:13:16,-61.057422,-46.294647,SIC053
2016-01-13 01:18:17,-61.057743,-46.30147,SIC053
2016-01-13 01:24:21,-61.057507,-46.309803,SIC053
2016-01-13 01:29:29,-61.058269,-46.313337,SIC053
2016-01-13 01:35:40,-61.059648,-46.321871,SIC053
2016-01-13 01:41:39,-61.060121,-46.330923,SIC053
2016-01-13 01:48:02,-61.062087,-46.339397,SIC053
2016-01-13 01:53:59,-61.0639,-46.346566,SIC053
2016-01-13 01:59:30,-61.065108,-46.354048,SIC053
2016-01-13 02:04:59,-61.066737,-46.360215,SIC053
2016-01-13 02:10:02,-61.069284,-46.367251,SIC053
2016-01-13 02:15:02,-61.071744,-46.374012,SIC053
2016-01-13 02:20:11,-61.073885,-46.381622,SIC053
2016-01-13 02:25:12,-61.075987,-46.389192,SIC053
2016-01-13 02:31:07,-61.078126,-46.398947,SIC053
2016-01-13 02:36:54,-61.080236,-46.406129,SIC053
2016-01-13 02:42:03,-61.082422,-46.413994,SIC053
2016-01-13 02:47:15,-61.084295,-46.42193,SIC053
2016-01-13 02:52:55,-61.08648,-46.429168,SIC053
2016-01-13 02:58:16,-61.087487,-46.43004,SIC053
2016-01-13 03:04:07,-61.08956,-46.430167,SIC053
2016-01-13 03:10:01,-61.090792,-46.433174,SIC053
2016-01-13 03:15:56,-61.09253,-46.435994,SIC053
2016-01-13 03:21:00,-61.09527,-46.440326,SIC053
2016-01-13 03:26:00,-61.097928,-46.444516,SIC053
2016-01-13 03:31:02,-61.100642,-46.44836,SIC053
2016-01-13 03:36:27,-61.103104,-46.45538,SIC053
2016-01-13 03:42:56,-61.106351,-46.461388,SIC053
2016-01-13 03:47:56,-61.107977,-46.463145,SIC053
2016-01-13 03:53:01,-61.109455,-46.4666,SIC053
2016-01-13 03:58:46,-61.112192,-46.471916,SIC053
2016-01-13 04:05:05,-61.115191,-46.475404,SIC053
2016-01-13 04:15:45,-61.120791,-46.482153,SIC053
2016-01-13 04:21:30,-61.124336,-46.487802,SIC053
2016-01-13 04:27:08,-61.12749,-46.493428,SIC053
2016-01-13 04:38:07,-61.133793,-46.504068,SIC053
2016-01-13 04:43:13,-61.137744,-46.509475,SIC053
2016-01-13 04:48:13,-61.13911,-46.513626,SIC053
2016-01-13 04:53:13,-61.140807,-46.520261,SIC053
2016-01-13 05:04:22,-61.145407,-46.532883,SIC053
2016-01-13 05:09:26,-61.146456,-46.53676,SIC053
2016-01-13 05:14:27,-61.147393,-46.539642,SIC053
2016-01-13 05:21:35,-61.148831,-46.549697,SIC053
2016-01-13 05:29:27,-61.150928,-46.562012,SIC053
2016-01-13 05:35:02,-61.153608,-46.56995,SIC053
2016-01-13 05:41:20,-61.155063,-46.580787,SIC053
2016-01-13 05:47:23,-61.158538,-46.589709,SIC053
2016-01-13 05:59:29,-61.164884,-46.608852,SIC053
2016-01-13 06:04:28,-61.166198,-46.61597,SIC053
2016-01-13 06:10:07,-61.168854,-46.622593,SIC053
2016-01-13 06:17:04,-61.172598,-46.633147,SIC053
2016-01-13 06:22:13,-61.175683,-46.638893,SIC053
2016-01-13 06:28:04,-61.179033,-46.647946,SIC053
2016-01-13 06:33:03,-61.1811,-46.656219,SIC053
2016-01-13 06:38:17,-61.184496,-46.662549,SIC053
2016-01-13 06:43:28,-61.187351,-46.668681,SIC053
2016-01-13 06:49:25,-61.190278,-46.674391,SIC053
2016-01-13 06:54:26,-61.192643,-46.679999,SIC053
2016-01-13 07:00:17,-61.195761,-46.688136,SIC053
2016-01-13 07:06:09,-61.198639,-46.694384,SIC053
2016-01-13 07:11:41,-61.20121,-46.700433,SIC053
2016-01-13 07:17:44,-61.204402,-46.707006,SIC053
2016-01-13 07:23:21,-61.20764,-46.712611,SIC053
2016-01-13 07:28:53,-61.210843,-46.718647,SIC053
2016-01-13 07:34:18,-61.212415,-46.724034,SIC053
2016-01-13 07:39:25,-61.214979,-46.729038,SIC053
2016-01-13 07:48:38,-61.219763,-46.741787,SIC053
2016-01-13 07:53:57,-61.222547,-46.749134,SIC053
2016-01-13 07:59:10,-61.224919,-46.753918,SIC053
2016-01-13 08:04:42,-61.226709,-46.757576,SIC053
2016-01-13 08:11:53,-61.229271,-46.765476,SIC053
2016-01-13 08:16:52,-61.229823,-46.768552,SIC053
2016-01-13 08:21:52,-61.228213,-46.775599,SIC053
2016-01-13 08:26:52,-61.230809,-46.774716,SIC053
2016-01-13 08:31:52,-61.231022,-46.776304,SIC053
2016-01-13 08:36:52,-61.230613,-46.776395,SIC053
2016-01-13 08:43:28,-61.232631,-46.776994,SIC053
2016-01-13 08:48:32,-61.233192,-46.779135,SIC053
2016-01-13 08:55:08,-61.236198,-46.781749,SIC053
2016-01-13 09:00:08,-61.237368,-46.784247,SIC053
2016-01-13 09:06:41,-61.238311,-46.789788,SIC053
2016-01-13 09:11:41,-61.239778,-46.795195,SIC053
2016-01-13 09:18:34,-61.242427,-46.802233,SIC053
2016-01-13 09:24:55,-61.244293,-46.808637,SIC053
2016-01-13 09:31:10,-61.245597,-46.815984,SIC053
2016-01-13 09:37:50,-61.247195,-46.824039,SIC053
2016-01-13 09:42:50,-61.249204,-46.8292,SIC053
2016-01-13 09:49:12,-61.250469,-46.836908,SIC053
2016-01-13 09:55:43,-61.251593,-46.845833,SIC053
2016-01-13 10:02:22,-61.252183,-46.851227,SIC053
2016-01-13 10:07:21,-61.252312,-46.854951,SIC053
2016-01-13 10:17:21,-61.252087,-46.859646,SIC053
2016-01-13 10:22:55,-61.251913,-46.862721,SIC053
2016-01-13 10:35:03,-61.254731,-46.876964,SIC053
2016-01-13 10:40:03,-61.255973,-46.882836,SIC053
2016-01-13 10:45:41,-61.257982,-46.887007,SIC053
2016-01-13 10:51:39,-61.259579,-46.894446,SIC053
2016-01-13 10:56:39,-61.260454,-46.9003,SIC053
2016-01-13 11:01:39,-61.261383,-46.904537,SIC053
2016-01-13 11:07:17,-61.259311,-46.90696,SIC053
2016-01-13 11:17:17,-61.255978,-46.910935,SIC053
2016-01-13 11:22:17,-61.254436,-46.914749,SIC053
2016-01-13 11:27:17,-61.25328,-46.917358,SIC053
2016-01-13 11:32:17,-61.251473,-46.919217,SIC053
2016-01-13 11:37:17,-61.249378,-46.922021,SIC053
2016-01-13 11:42:17,-61.247502,-46.927065,SIC053
2016-01-13 11:47:17,-61.246689,-46.929936,SIC053
2016-01-13 11:52:30,-61.246,-46.934597,SIC053
2016-01-13 11:57:51,-61.247439,-46.941092,SIC053
2016-01-13 12:03:02,-61.247578,-46.946997,SIC053
2016-01-13 12:08:44,-61.247506,-46.951535,SIC053
2016-01-13 12:14:08,-61.247214,-46.954334,SIC053
2016-01-13 12:19:47,-61.246746,-46.961002,SIC053
2016-01-13 12:25:18,-61.246576,-46.966693,SIC053
2016-01-13 12:31:24,-61.246504,-46.973234,SIC053
2016-01-13 12:36:55,-61.247238,-46.981162,SIC053
2016-01-13 12:42:11,-61.246874,-46.985239,SIC053
2016-01-13 12:47:56,-61.248095,-46.992477,SIC053
2016-01-13 12:53:17,-61.247292,-46.995885,SIC053
2016-01-13 12:59:01,-61.246831,-46.998952,SIC053
2016-01-13 13:04:58,-61.246586,-47.004373,SIC053
2016-01-13 13:10:21,-61.246116,-47.008288,SIC053
2016-01-13 13:15:35,-61.24664,-47.013153,SIC053
2016-01-13 13:20:49,-61.245874,-47.0171,SIC053
2016-01-13 13:26:08,-61.246019,-47.022176,SIC053
2016-01-13 13:31:46,-61.245547,-47.027515,SIC053
2016-01-13 13:37:24,-61.245703,-47.035798,SIC053
2016-01-13 13:42:27,-61.245495,-47.041318,SIC053
