DateTime,Latitude_degrees_north,Longitude_degrees_east,DEP_ID
2013-12-21 15:30:24,-60.728854,-45.585447,SIC034
2013-12-21 19:30:23,-60.731848,-45.586561,SIC034
2013-12-21 20:00:38,-60.732336,-45.588682,SIC034
2013-12-21 20:05:38,-60.731982,-45.588451,SIC034
2013-12-21 20:10:38,-60.732215,-45.588777,SIC034
2013-12-21 20:16:41,-60.732135,-45.592591,SIC034
2013-12-21 20:25:48,-60.739016,-45.601961,SIC034
2013-12-21 20:31:33,-60.743376,-45.602686,SIC034
2013-12-21 20:36:33,-60.744351,-45.600427,SIC034
2013-12-21 20:41:33,-60.74489,-45.59925,SIC034
2013-12-21 20:47:06,-60.745352,-45.597724,SIC034
2013-12-21 20:52:06,-60.745493,-45.597912,SIC034
2013-12-21 20:57:07,-60.745786,-45.596272,SIC034
2013-12-21 21:02:07,-60.74573,-45.596351,SIC034
2013-12-21 21:07:07,-60.745751,-45.596209,SIC034
2013-12-21 21:12:12,-60.746253,-45.595974,SIC034
2013-12-21 21:17:12,-60.746616,-45.595469,SIC034
2013-12-21 21:22:12,-60.746394,-45.596059,SIC034
2013-12-21 21:27:12,-60.746548,-45.596266,SIC034
2013-12-21 21:32:12,-60.746923,-45.59729,SIC034
2013-12-21 21:37:12,-60.746893,-45.597443,SIC034
2013-12-21 22:07:22,-60.747344,-45.597558,SIC034
2013-12-21 22:12:21,-60.74929,-45.602416,SIC034
2013-12-21 22:24:34,-60.75459,-45.606434,SIC034
2013-12-21 22:34:47,-60.757594,-45.607017,SIC034
2013-12-21 22:39:58,-60.761896,-45.607513,SIC034
2013-12-21 22:46:04,-60.764762,-45.613196,SIC034
2013-12-21 22:53:26,-60.769041,-45.615396,SIC034
2013-12-21 22:58:42,-60.774622,-45.619343,SIC034
2013-12-21 23:03:46,-60.778603,-45.624369,SIC034
2013-12-21 23:13:45,-60.782403,-45.627044,SIC034
2013-12-21 23:18:45,-60.782409,-45.627709,SIC034
2013-12-21 23:23:45,-60.782523,-45.628789,SIC034
2013-12-21 23:28:45,-60.782729,-45.629008,SIC034
2013-12-22 00:05:33,-60.799281,-45.639199,SIC034
2013-12-22 00:10:33,-60.799335,-45.640464,SIC034
2013-12-22 00:15:33,-60.799628,-45.641121,SIC034
2013-12-22 00:20:33,-60.800091,-45.64187,SIC034
2013-12-22 00:26:14,-60.801002,-45.643418,SIC034
2013-12-22 00:31:14,-60.804532,-45.64728,SIC034
2013-12-22 00:36:22,-60.807997,-45.651299,SIC034
2013-12-22 00:41:51,-60.809976,-45.651862,SIC034
2013-12-22 00:47:34,-60.814626,-45.653912,SIC034
2013-12-22 00:52:33,-60.817862,-45.656177,SIC034
2013-12-22 00:57:33,-60.818215,-45.656254,SIC034
2013-12-22 01:02:57,-60.822398,-45.656465,SIC034
2013-12-22 01:07:57,-60.824321,-45.65894,SIC034
2013-12-22 01:12:57,-60.824938,-45.659042,SIC034
2013-12-22 01:17:57,-60.825657,-45.659618,SIC034
2013-12-22 01:22:57,-60.826336,-45.659855,SIC034
2013-12-22 01:27:57,-60.826698,-45.659952,SIC034
2013-12-22 02:13:17,-60.833003,-45.660961,SIC034
2013-12-22 02:23:34,-60.837402,-45.663094,SIC034
2013-12-22 02:28:34,-60.837599,-45.662955,SIC034
2013-12-22 02:33:34,-60.838035,-45.663093,SIC034
2013-12-22 02:38:34,-60.838711,-45.663648,SIC034
2013-12-22 02:43:34,-60.839036,-45.663496,SIC034
2013-12-22 04:08:57,-60.850327,-45.668181,SIC034
2013-12-22 04:14:19,-60.853886,-45.67183,SIC034
2013-12-22 04:20:08,-60.857092,-45.674825,SIC034
2013-12-22 04:25:58,-60.860944,-45.678313,SIC034
2013-12-22 04:31:15,-60.863436,-45.682166,SIC034
2013-12-22 04:36:25,-60.867259,-45.684499,SIC034
