DateTime,Latitude_degrees_north,Longitude_degrees_east,DEP_ID
2016-01-12 10:50:11,-60.708635,-45.595582,SIC060
2016-01-12 11:05:10,-60.705746,-45.596882,SIC060
2016-01-12 11:10:11,-60.709035,-45.595731,SIC060
2016-01-12 11:15:10,-60.708408,-45.595624,SIC060
2016-01-12 11:25:10,-60.709214,-45.598845,SIC060
2016-01-12 11:30:10,-60.710461,-45.599831,SIC060
2016-01-12 11:35:10,-60.712327,-45.603388,SIC060
2016-01-12 11:40:10,-60.713957,-45.607607,SIC060
2016-01-12 11:45:10,-60.716292,-45.609063,SIC060
2016-01-12 11:50:10,-60.719631,-45.608697,SIC060
2016-01-12 11:55:10,-60.722687,-45.605573,SIC060
2016-01-12 12:00:10,-60.725482,-45.601231,SIC060
2016-01-12 12:05:10,-60.727742,-45.596901,SIC060
2016-01-12 12:10:10,-60.728206,-45.59068,SIC060
2016-01-12 12:15:10,-60.729187,-45.586037,SIC060
2016-01-12 12:25:10,-60.729326,-45.585804,SIC060
2016-01-12 12:30:10,-60.729391,-45.585862,SIC060
2016-01-12 12:35:10,-60.729698,-45.585722,SIC060
2016-01-12 13:05:10,-60.733902,-45.602225,SIC060
2016-01-12 13:10:10,-60.731606,-45.587959,SIC060
2016-01-12 13:15:10,-60.731404,-45.587208,SIC060
2016-01-12 13:20:10,-60.731594,-45.587842,SIC060
2016-01-12 13:25:10,-60.733456,-45.587013,SIC060
2016-01-12 13:30:10,-60.731316,-45.587737,SIC060
2016-01-12 13:35:10,-60.731547,-45.58794,SIC060
2016-01-12 13:40:10,-60.731564,-45.587724,SIC060
2016-01-12 13:45:10,-60.732034,-45.587641,SIC060
2016-01-12 13:50:10,-60.73193,-45.587523,SIC060
2016-01-12 13:55:10,-60.731455,-45.587861,SIC060
2016-01-12 14:00:10,-60.7315,-45.587685,SIC060
2016-01-12 14:05:10,-60.73151,-45.58785,SIC060
2016-01-12 14:10:10,-60.731585,-45.587925,SIC060
2016-01-12 14:15:10,-60.731483,-45.587493,SIC060
2016-01-12 14:20:10,-60.731725,-45.587716,SIC060
2016-01-12 14:25:10,-60.731708,-45.587917,SIC060
2016-01-12 14:30:10,-60.731471,-45.588484,SIC060
2016-01-12 14:35:10,-60.731672,-45.588227,SIC060
2016-01-12 14:40:10,-60.731704,-45.587694,SIC060
2016-01-12 14:45:10,-60.731912,-45.587993,SIC060
2016-01-12 14:50:10,-60.731563,-45.587583,SIC060
2016-01-12 14:55:10,-60.732219,-45.588301,SIC060
2016-01-12 15:00:10,-60.732767,-45.587294,SIC060
2016-01-12 15:26:25,-60.741341,-45.620204,SIC060
2016-01-12 15:33:57,-60.746211,-45.636374,SIC060
2016-01-12 15:40:19,-60.74956,-45.648798,SIC060
2016-01-12 15:48:37,-60.752468,-45.66796,SIC060
2016-01-12 15:57:40,-60.751509,-45.686445,SIC060
2016-01-12 16:05:18,-60.751537,-45.702535,SIC060
2016-01-12 16:16:13,-60.753356,-45.725669,SIC060
2016-01-12 16:27:09,-60.754332,-45.752469,SIC060
2016-01-12 16:32:12,-60.755539,-45.763924,SIC060
2016-01-12 16:49:50,-60.756353,-45.794636,SIC060
2016-01-12 16:54:53,-60.755836,-45.797674,SIC060
2016-01-12 17:06:00,-60.757309,-45.806272,SIC060
2016-01-12 17:11:00,-60.757962,-45.807476,SIC060
2016-01-12 17:16:00,-60.758245,-45.808961,SIC060
2016-01-12 17:21:00,-60.758842,-45.810195,SIC060
2016-01-12 17:25:59,-60.759196,-45.811632,SIC060
2016-01-12 17:30:59,-60.75959,-45.81279,SIC060
2016-01-12 17:35:59,-60.759891,-45.813938,SIC060
2016-01-12 17:40:59,-60.76044,-45.815291,SIC060
2016-01-12 17:45:59,-60.760827,-45.815988,SIC060
2016-01-12 17:50:59,-60.761131,-45.817204,SIC060
2016-01-12 17:55:59,-60.761595,-45.818488,SIC060
2016-01-12 18:00:59,-60.761962,-45.819456,SIC060
2016-01-12 18:05:59,-60.762285,-45.820382,SIC060
2016-01-12 18:11:01,-60.762769,-45.821553,SIC060
2016-01-12 18:16:48,-60.761931,-45.825195,SIC060
2016-01-12 18:21:48,-60.761154,-45.829274,SIC060
2016-01-12 18:26:52,-60.760645,-45.834522,SIC060
2016-01-12 18:31:52,-60.759251,-45.838706,SIC060
2016-01-12 18:38:41,-60.758187,-45.84613,SIC060
2016-01-12 18:44:10,-60.75674,-45.853374,SIC060
2016-01-12 18:49:48,-60.755351,-45.860997,SIC060
2016-01-12 19:00:06,-60.754643,-45.87904,SIC060
2016-01-12 19:12:14,-60.753886,-45.901969,SIC060
2016-01-12 19:17:49,-60.754574,-45.911913,SIC060
